"","GAME_ID","SEASON","GAME_DATE","AWAY_TEAM","HOME_TEAM","AWAY_TREND","HOME_TREND","VIEWERS","DAY","TIME","BROADCAST","ATTENDANCE","OVERTIME"
"979",21601191,"2016-17",2017-04-08,"MIL","PHI",29,13,7023,"Saturday","7:00 pm","LOCAL",16301,"NO"
"980",21601193,"2016-17",2017-04-08,"LAC","SAS",18,23,18142,"Saturday","8:30 pm","ABC",18420,"NO"
"981",21601194,"2016-17",2017-04-08,"UTA","POR",49,35,11391,"Saturday","10:00 pm","LOCAL",19865,"NO"
"982",21601195,"2016-17",2017-04-08,"NOP","GSW",7,18,26725,"Saturday","10:30 pm","LOCAL",19596,"NO"
"983",21601196,"2016-17",2017-04-09,"TOR","NYK",51,20,13009,"Sunday","12:00 pm","NBATV",19812,"NO"
"984",21601197,"2016-17",2017-04-09,"CLE","ATL",25,100,39763,"Sunday","3:30 pm","NBATV",18835,"OT"
"985",21601198,"2016-17",2017-04-09,"OKC","DEN",19,57,38604,"Sunday","5:00 pm","LOCAL",19718,"NO"
"986",21601199,"2016-17",2017-04-09,"DAL","PHX",32,25,4850,"Sunday","6:00 pm","LOCAL",18055,"NO"
"987",21601200,"2016-17",2017-04-09,"HOU","SAC",29,15,7823,"Sunday","6:00 pm","NBATV",17608,"NO"
"988",21601201,"2016-17",2017-04-09,"DET","MEM",36,22,3640,"Sunday","6:00 pm","LOCAL",16521,"NO"
"989",21601202,"2016-17",2017-04-09,"MIN","LAL",13,16,13714,"Sunday","9:30 pm","NBATV",18997,"NO"
"990",21601203,"2016-17",2017-04-10,"IND","PHI",35,15,8401,"Monday","7:00 pm","LOCAL",14622,"NO"
"991",21601204,"2016-17",2017-04-10,"BKN","BOS",35,29,9874,"Monday","7:30 pm","LOCAL",18624,"NO"
"992",21601205,"2016-17",2017-04-10,"CLE","MIA",20,47,34893,"Monday","7:30 pm","LOCAL",19673,"OT"
"993",21601206,"2016-17",2017-04-10,"ORL","CHI",23,28,6537,"Monday","8:00 pm","LOCAL",21545,"NO"
"994",21601208,"2016-17",2017-04-10,"WAS","DET",15,46,5372,"Monday","8:00 pm","TNT",21012,"NO"
"995",21601209,"2016-17",2017-04-10,"SAS","POR",10,39,17429,"Monday","10:00 pm","LOCAL",19393,"NO"
"996",21601210,"2016-17",2017-04-10,"HOU","LAC",30,19,11731,"Monday","10:30 pm","TNT",19163,"NO"
"997",21601211,"2016-17",2017-04-10,"UTA","GSW",27,14,25411,"Monday","10:30 pm","LOCAL",19596,"NO"
"998",21601212,"2016-17",2017-04-11,"CHA","ATL",30,39,6315,"Tuesday","7:30 pm","LOCAL",14205,"NO"
"999",21601213,"2016-17",2017-04-11,"OKC","MIN",9,30,16590,"Tuesday","8:00 pm","NBATV",19356,"NO"
"1000",21601214,"2016-17",2017-04-11,"DEN","DAL",17,60,6239,"Tuesday","8:30 pm","LOCAL",20333,"NO"
"1001",21601216,"2016-17",2017-04-11,"PHX","SAC",13,13,3827,"Tuesday","10:30 pm","LOCAL",17608,"NO"
"1002",21601217,"2016-17",2017-04-12,"DET","ORL",30,23,3723,"Wednesday","8:00 pm","LOCAL",19458,"NO"
"1003",21601218,"2016-17",2017-04-12,"TOR","CLE",44,14,16987,"Wednesday","8:00 pm","LOCAL",20562,"NO"
"1004",21601219,"2016-17",2017-04-12,"MIL","BOS",39,32,13090,"Wednesday","8:00 pm","LOCAL",18624,"NO"
"1005",21601220,"2016-17",2017-04-12,"PHI","NYK",11,13,8064,"Wednesday","8:00 pm","LOCAL",19812,"NO"
"1006",21601221,"2016-17",2017-04-12,"WAS","MIA",21,45,9356,"Wednesday","8:00 pm","LOCAL",19963,"NO"
"1007",21601222,"2016-17",2017-04-12,"BKN","CHI",41,38,9886,"Wednesday","8:00 pm","LOCAL",21648,"NO"
"1008",21601223,"2016-17",2017-04-12,"DAL","MEM",100,13,2955,"Wednesday","8:00 pm","LOCAL",16274,"NO"
"1009",21601224,"2016-17",2017-04-12,"MIN","HOU",100,24,6123,"Wednesday","8:00 pm","LOCAL",18055,"NO"
"1010",21601226,"2016-17",2017-04-12,"ATL","IND",54,43,8926,"Wednesday","8:00 pm","ESPN",17923,"NO"
"1011",21601228,"2016-17",2017-04-12,"SAC","LAC",18,20,5764,"Wednesday","10:30 pm","LOCAL",19060,"NO"
"1012",21601229,"2016-17",2017-04-12,"LAL","GSW",20,13,20049,"Wednesday","10:30 pm","LOCAL",19596,"NO"
"1013",21601230,"2016-17",2017-04-12,"NOP","POR",6,32,5069,"Wednesday","10:30 pm","ESPN",19521,"NO"
"1014",21700001,"2017-18",2017-10-17,"BOS","CLE",21,29,87412,"Tuesday","8:01 pm","TNT",20562,"NO"
"1015",21700003,"2017-18",2017-10-18,"CHA","DET",16,20,13344,"Wednesday","7:00 pm","LOCAL",20491,"NO"
"1016",21700004,"2017-18",2017-10-18,"BKN","IND",21,19,15894,"Wednesday","7:00 pm","LOCAL",15008,"NO"
"1017",21700005,"2017-18",2017-10-18,"MIA","ORL",23,17,16481,"Wednesday","7:00 pm","LOCAL",18846,"NO"
"1018",21700006,"2017-18",2017-10-18,"PHI","WAS",29,22,37819,"Wednesday","7:00 pm","ESPN",20356,"NO"
"1019",21700008,"2017-18",2017-10-18,"NOP","MEM",13,13,14389,"Wednesday","8:00 pm","LOCAL",17794,"NO"
"1020",21700009,"2017-18",2017-10-18,"ATL","DAL",18,25,15582,"Wednesday","8:30 pm","LOCAL",19709,"NO"
"1021",21700010,"2017-18",2017-10-18,"DEN","UTA",13,23,14353,"Wednesday","9:00 pm","LOCAL",17588,"NO"
"1022",21700012,"2017-18",2017-10-18,"POR","PHX",16,18,13509,"Wednesday","10:00 pm","LOCAL",18055,"NO"
"1023",21700013,"2017-18",2017-10-18,"HOU","SAC",100,18,26984,"Wednesday","10:00 pm","LOCAL",17583,"NO"
"1024",21700014,"2017-18",2017-10-19,"CHI","TOR",54,22,36315,"Thursday","7:30 pm","LOCAL",19800,"NO"
"1025",21700015,"2017-18",2017-10-19,"NYK","OKC",34,32,69428,"Thursday","8:00 pm","TNT",18203,"NO"
"1026",21700016,"2017-18",2017-10-19,"LAC","LAL",27,32,59644,"Thursday","10:30 pm","TNT",18997,"NO"
"1027",21700018,"2017-18",2017-10-20,"POR","IND",20,17,10858,"Friday","7:00 pm","LOCAL",15325,"NO"
"1028",21700019,"2017-18",2017-10-20,"BOS","PHI",12,28,44501,"Friday","7:00 pm","LOCAL",20816,"NO"
"1029",21700020,"2017-18",2017-10-20,"DET","WAS",18,15,21300,"Friday","7:00 pm","LOCAL",16337,"NO"
"1030",21700021,"2017-18",2017-10-20,"CLE","MIL",16,53,44508,"Friday","7:00 pm","ESPN",18717,"NO"
"1031",21700022,"2017-18",2017-10-20,"ORL","BKN",11,24,15211,"Friday","7:30 pm","LOCAL",16144,"NO"
"1032",21700023,"2017-18",2017-10-20,"UTA","MIN",16,12,25978,"Friday","8:00 pm","LOCAL",18978,"NO"
"1033",21700025,"2017-18",2017-10-20,"GSW","NOP",20,16,49468,"Friday","9:30 pm","ESPN",18171,"NO"
"1034",21700026,"2017-18",2017-10-20,"LAL","PHX",98,28,44171,"Friday","10:00 pm","LOCAL",18055,"NO"
"1035",21700027,"2017-18",2017-10-21,"PHI","TOR",37,19,34471,"Saturday","7:30 pm","LOCAL",19800,"NO"
"1036",21700028,"2017-18",2017-10-21,"ORL","CLE",19,30,39410,"Saturday","8:00 pm","LOCAL",20562,"NO"
"1037",21700029,"2017-18",2017-10-21,"IND","MIA",18,18,10725,"Saturday","8:00 pm","LOCAL",19600,"NO"
"1038",21700030,"2017-18",2017-10-21,"DET","NYK",20,24,13612,"Saturday","8:00 pm","LOCAL",19812,"NO"
"1039",21700031,"2017-18",2017-10-21,"SAS","CHI",36,43,18261,"Saturday","8:00 pm","LOCAL",21640,"NO"
"1040",21700032,"2017-18",2017-10-21,"DAL","HOU",29,14,14285,"Saturday","8:00 pm","LOCAL",18055,"NO"
"1041",21700033,"2017-18",2017-10-21,"GSW","MEM",54,17,45104,"Saturday","8:00 pm","NBATV",17794,"NO"
"1042",21700034,"2017-18",2017-10-21,"POR","MIL",28,89,22262,"Saturday","8:30 pm","LOCAL",16211,"NO"
"1043",21700035,"2017-18",2017-10-21,"SAC","DEN",22,11,7125,"Saturday","9:00 pm","LOCAL",19520,"NO"
"1044",21700036,"2017-18",2017-10-21,"OKC","UTA",28,30,31888,"Saturday","9:00 pm","LOCAL",18300,"NO"
"1045",21700037,"2017-18",2017-10-21,"PHX","LAC",81,22,15511,"Saturday","10:30 pm","NBATV",19068,"NO"
"1046",21700039,"2017-18",2017-10-22,"MIN","OKC",14,54,66775,"Sunday","7:00 pm","LOCAL",18203,"NO"
"1047",21700041,"2017-18",2017-10-23,"PHI","DET",17,17,34687,"Monday","7:00 pm","LOCAL",13709,"NO"
"1048",21700042,"2017-18",2017-10-23,"ATL","MIA",17,18,15668,"Monday","7:30 pm","LOCAL",19600,"NO"
"1049",21700043,"2017-18",2017-10-23,"MEM","HOU",17,12,32916,"Monday","8:00 pm","LOCAL",17129,"NO"
"1050",21700044,"2017-18",2017-10-23,"CHA","MIL",15,38,20379,"Monday","8:00 pm","LOCAL",12887,"NO"
"1051",21700045,"2017-18",2017-10-23,"GSW","DAL",20,22,37471,"Monday","8:30 pm","LOCAL",19875,"NO"
"1052",21700046,"2017-18",2017-10-23,"TOR","SAS",16,36,26687,"Monday","8:30 pm","NBATV",18418,"NO"
"1053",21700047,"2017-18",2017-10-23,"WAS","DEN",13,13,16257,"Monday","9:00 pm","LOCAL",14294,"NO"
"1054",21700048,"2017-18",2017-10-23,"SAC","PHX",16,52,16574,"Monday","10:00 pm","LOCAL",14903,"NO"
"1055",21700049,"2017-18",2017-10-24,"CHI","CLE",49,16,39489,"Tuesday","7:00 pm","NBATV",20562,"NO"
"1056",21700050,"2017-18",2017-10-24,"BKN","ORL",22,16,18089,"Tuesday","7:00 pm","LOCAL",16015,"NO"
"1057",21700051,"2017-18",2017-10-24,"NYK","BOS",26,8,26053,"Tuesday","7:30 pm","LOCAL",18624,"NO"
"1058",21700052,"2017-18",2017-10-24,"IND","MIN",10,13,19241,"Tuesday","8:00 pm","LOCAL",14353,"NO"
"1059",21700053,"2017-18",2017-10-24,"NOP","POR",14,17,20122,"Tuesday","10:00 pm","NBATV",19446,"NO"
"1060",21700054,"2017-18",2017-10-24,"UTA","LAC",14,18,18941,"Tuesday","10:30 pm","LOCAL",16607,"NO"
"1061",21700055,"2017-18",2017-10-25,"DEN","CHA",10,17,8911,"Wednesday","7:00 pm","LOCAL",14253,"NO"
"1062",21700057,"2017-18",2017-10-25,"HOU","PHI",12,20,34057,"Wednesday","7:00 pm","LOCAL",20682,"NO"
"1063",21700059,"2017-18",2017-10-25,"SAS","MIA",45,19,14171,"Wednesday","8:00 pm","ESPN",19600,"NO"
"1064",21700060,"2017-18",2017-10-25,"IND","OKC",23,18,23761,"Wednesday","8:00 pm","LOCAL",18203,"NO"
"1065",21700061,"2017-18",2017-10-25,"MEM","DAL",14,21,9456,"Wednesday","8:30 pm","LOCAL",19674,"NO"
"1066",21700062,"2017-18",2017-10-25,"UTA","PHX",25,23,9024,"Wednesday","10:00 pm","LOCAL",16022,"NO"
"1067",21700063,"2017-18",2017-10-25,"TOR","GSW",14,18,34647,"Wednesday","10:30 pm","LOCAL",19596,"NO"
"1068",21700064,"2017-18",2017-10-25,"WAS","LAL",21,28,39914,"Wednesday","10:30 pm","ESPN",18996,"OT"
"1069",21700065,"2017-18",2017-10-26,"ATL","CHI",14,40,16808,"Thursday","8:00 pm","LOCAL",21104,"NO"
"1070",21700068,"2017-18",2017-10-26,"LAC","POR",19,19,28464,"Thursday","10:00 pm","LOCAL",18694,"NO"
"1071",21700069,"2017-18",2017-10-26,"NOP","SAC",13,16,16022,"Thursday","10:30 pm","TNT",17583,"NO"
"1072",21700070,"2017-18",2017-10-27,"HOU","CHA",10,16,23936,"Friday","7:00 pm","LOCAL",17339,"NO"
"1073",21700071,"2017-18",2017-10-27,"SAS","ORL",39,17,20302,"Friday","7:00 pm","LOCAL",17337,"NO"
"1074",21700072,"2017-18",2017-10-27,"DEN","ATL",9,21,10507,"Friday","7:30 pm","LOCAL",16220,"NO"
"1075",21700073,"2017-18",2017-10-27,"BKN","NYK",30,21,13735,"Friday","7:30 pm","LOCAL",19812,"NO"
"1076",21700074,"2017-18",2017-10-27,"OKC","MIN",20,9,43436,"Friday","8:00 pm","NBATV",17620,"NO"
"1077",21700075,"2017-18",2017-10-27,"WAS","GSW",18,18,49605,"Friday","10:30 pm","NBATV",19596,"NO"
"1078",21700076,"2017-18",2017-10-27,"TOR","LAL",15,28,25157,"Friday","10:30 pm","LOCAL",17876,"NO"
"1079",21700077,"2017-18",2017-10-28,"CLE","NOP",14,26,44665,"Saturday","7:00 pm","LOCAL",18539,"NO"
"1080",21700078,"2017-18",2017-10-28,"BOS","MIA",8,16,25019,"Saturday","8:00 pm","LOCAL",19600,"NO"
"1081",21700079,"2017-18",2017-10-28,"OKC","CHI",50,39,19645,"Saturday","8:00 pm","LOCAL",21706,"NO"
"1082",21700080,"2017-18",2017-10-28,"HOU","MEM",14,12,16976,"Saturday","8:00 pm","LOCAL",17033,"NO"
"1083",21700081,"2017-18",2017-10-28,"PHI","DAL",12,16,24630,"Saturday","8:30 pm","LOCAL",19567,"NO"
"1084",21700082,"2017-18",2017-10-28,"LAL","UTA",49,12,25707,"Saturday","9:00 pm","LOCAL",18306,"NO"
"1085",21700084,"2017-18",2017-10-28,"DET","LAC",11,20,16469,"Saturday","10:30 pm","LOCAL",17247,"NO"
"1086",21700085,"2017-18",2017-10-29,"MIL","ATL",40,21,23040,"Sunday","3:30 pm","LOCAL",14014,"NO"
"1087",21700087,"2017-18",2017-10-29,"DEN","BKN",10,21,10662,"Sunday","6:00 pm","LOCAL",14854,"NO"
"1088",21700088,"2017-18",2017-10-29,"ORL","CHA",22,15,11729,"Sunday","6:00 pm","LOCAL",15531,"NO"
"1089",21700091,"2017-18",2017-10-29,"DET","GSW",22,21,36033,"Sunday","8:30 pm","LOCAL",19596,"NO"
"1090",21700093,"2017-18",2017-10-30,"MIN","MIA",9,16,25269,"Monday","7:30 pm","LOCAL",19600,"OT"
"1091",21700094,"2017-18",2017-10-30,"DEN","NYK",13,51,14021,"Monday","7:30 pm","LOCAL",19812,"NO"
"1092",21700095,"2017-18",2017-10-30,"PHI","HOU",13,10,31460,"Monday","8:00 pm","LOCAL",16714,"NO"
"1093",21700096,"2017-18",2017-10-30,"CHA","MEM",15,13,6064,"Monday","8:00 pm","LOCAL",15771,"NO"
"1094",21700097,"2017-18",2017-10-30,"ORL","NOP",15,13,9255,"Monday","8:00 pm","LOCAL",14004,"NO"
"1095",21700098,"2017-18",2017-10-30,"DAL","UTA",15,14,7253,"Monday","9:00 pm","LOCAL",16221,"NO"
"1096",21700100,"2017-18",2017-10-30,"GSW","LAC",38,18,35991,"Monday","10:30 pm","NBATV",19068,"NO"
"1097",21700101,"2017-18",2017-10-31,"SAC","IND",14,14,14291,"Tuesday","7:00 pm","LOCAL",12245,"NO"
"1098",21700102,"2017-18",2017-10-31,"PHX","BKN",17,18,17947,"Tuesday","7:30 pm","LOCAL",12936,"NO"
"1099",21700103,"2017-18",2017-10-31,"OKC","MIL",19,32,32973,"Tuesday","8:00 pm","NBATV",16713,"NO"
"1100",21700105,"2017-18",2017-11-01,"MIL","CHA",57,12,15226,"Wednesday","7:00 pm","LOCAL",15655,"NO"
"1101",21700106,"2017-18",2017-11-01,"IND","CLE",28,12,32640,"Wednesday","7:00 pm","LOCAL",20562,"NO"
"1102",21700108,"2017-18",2017-11-01,"PHX","WAS",27,13,9631,"Wednesday","7:00 pm","LOCAL",14790,"NO"
"1103",21700110,"2017-18",2017-11-01,"CHI","MIA",29,14,6958,"Wednesday","7:30 pm","LOCAL",19600,"NO"
"1104",21700111,"2017-18",2017-11-01,"HOU","NYK",9,26,15558,"Wednesday","8:00 pm","ESPN",18320,"NO"
"1105",21700112,"2017-18",2017-11-01,"ORL","MEM",13,10,11299,"Wednesday","8:00 pm","LOCAL",15434,"NO"
"1106",21700115,"2017-18",2017-11-01,"POR","UTA",13,11,13414,"Wednesday","9:00 pm","LOCAL",16685,"OT"
"1107",21700117,"2017-18",2017-11-02,"GSW","SAS",20,54,63202,"Thursday","8:00 pm","TNT",18418,"NO"
"1108",21700118,"2017-18",2017-11-02,"LAL","POR",24,24,38906,"Thursday","10:30 pm","TNT",19469,"NO"
"1109",21700121,"2017-18",2017-11-03,"IND","PHI",16,20,25848,"Friday","7:00 pm","LOCAL",20668,"NO"
"1110",21700123,"2017-18",2017-11-03,"HOU","ATL",10,13,8961,"Friday","7:30 pm","LOCAL",14087,"NO"
"1111",21700126,"2017-18",2017-11-03,"CHA","SAS",11,100,11712,"Friday","8:30 pm","LOCAL",18418,"NO"
"1112",21700127,"2017-18",2017-11-03,"MIA","DEN",13,9,9744,"Friday","9:00 pm","LOCAL",15317,"NO"
"1113",21700128,"2017-18",2017-11-03,"TOR","UTA",12,14,8688,"Friday","9:00 pm","LOCAL",16258,"NO"
"1114",21700129,"2017-18",2017-11-03,"BOS","OKC",9,20,45466,"Friday","9:30 pm","ESPN",18203,"NO"
"1115",21700130,"2017-18",2017-11-03,"BKN","LAL",18,51,26075,"Friday","10:30 pm","LOCAL",18997,"NO"
"1116",21700131,"2017-18",2017-11-04,"MEM","LAC",15,25,18677,"Saturday","3:30 pm","LOCAL",14777,"NO"
"1117",21700132,"2017-18",2017-11-04,"SAC","DET",13,23,17377,"Saturday","7:00 pm","LOCAL",17683,"NO"
"1118",21700133,"2017-18",2017-11-04,"NOP","CHI",17,49,22054,"Saturday","8:00 pm","LOCAL",21254,"OT"
"1119",21700134,"2017-18",2017-11-04,"DAL","MIN",25,11,14194,"Saturday","8:00 pm","LOCAL",16837,"NO"
"1120",21700135,"2017-18",2017-11-04,"GSW","DEN",20,20,32494,"Saturday","9:00 pm","LOCAL",19711,"NO"
"1121",21700136,"2017-18",2017-11-05,"ATL","CLE",31,22,45369,"Sunday","3:00 pm","LOCAL",20562,"NO"
"1122",21700137,"2017-18",2017-11-05,"MIA","LAC",20,25,26935,"Sunday","3:30 pm","LOCAL",15676,"NO"
"1123",21700138,"2017-18",2017-11-05,"BOS","ORL",11,18,28552,"Sunday","6:00 pm","LOCAL",17731,"NO"
"1124",21700139,"2017-18",2017-11-05,"WAS","TOR",13,16,15385,"Sunday","6:00 pm","LOCAL",19800,"NO"
"1125",21700140,"2017-18",2017-11-05,"UTA","HOU",11,10,17033,"Sunday","7:00 pm","LOCAL",16914,"NO"
"1126",21700141,"2017-18",2017-11-05,"PHX","SAS",15,43,10640,"Sunday","7:00 pm","LOCAL",18038,"NO"
"1127",21700142,"2017-18",2017-11-05,"IND","NYK",12,24,13866,"Sunday","7:30 pm","LOCAL",17889,"NO"
"1128",21700143,"2017-18",2017-11-05,"CHA","MIN",13,17,10662,"Sunday","8:00 pm","LOCAL",14124,"NO"
"1129",21700144,"2017-18",2017-11-05,"OKC","POR",17,13,19018,"Sunday","9:00 pm","LOCAL",19393,"NO"
"1130",21700145,"2017-18",2017-11-05,"MEM","LAL",11,23,16479,"Sunday","9:30 pm","LOCAL",18997,"NO"
"1131",21700146,"2017-18",2017-11-06,"BOS","ATL",15,26,35365,"Monday","7:30 pm","LOCAL",13215,"NO"
"1132",21700147,"2017-18",2017-11-06,"BKN","PHX",16,23,16223,"Monday","9:00 pm","NBATV",15905,"NO"
"1133",21700148,"2017-18",2017-11-06,"MIA","GSW",18,17,31003,"Monday","10:30 pm","LOCAL",19596,"NO"
"1134",21700149,"2017-18",2017-11-07,"MIL","CLE",62,14,48917,"Tuesday","7:00 pm","NBATV",20562,"NO"
"1135",21700150,"2017-18",2017-11-07,"NOP","IND",9,13,14153,"Tuesday","7:00 pm","LOCAL",15014,"NO"
"1136",21700151,"2017-18",2017-11-07,"DAL","WAS",15,10,7900,"Tuesday","7:00 pm","LOCAL",14505,"NO"
"1137",21700152,"2017-18",2017-11-07,"CHA","NYK",13,29,18905,"Tuesday","7:30 pm","LOCAL",18704,"NO"
"1138",21700153,"2017-18",2017-11-07,"CHI","TOR",30,12,8094,"Tuesday","7:30 pm","LOCAL",19800,"NO"
"1139",21700154,"2017-18",2017-11-07,"LAC","SAS",13,26,16445,"Tuesday","8:30 pm","LOCAL",18418,"NO"
"1140",21700155,"2017-18",2017-11-07,"BKN","DEN",25,9,4703,"Tuesday","9:00 pm","LOCAL",14058,"NO"
"1141",21700156,"2017-18",2017-11-07,"PHI","UTA",16,12,19726,"Tuesday","9:00 pm","LOCAL",16063,"NO"
"1142",21700158,"2017-18",2017-11-07,"OKC","SAC",14,11,19014,"Tuesday","10:00 pm","NBATV",17583,"NO"
"1143",21700159,"2017-18",2017-11-08,"IND","DET",19,13,13450,"Wednesday","7:00 pm","LOCAL",14407,"NO"
"1144",21700160,"2017-18",2017-11-08,"NYK","ORL",63,15,19863,"Wednesday","7:00 pm","LOCAL",18803,"NO"
"1145",21700161,"2017-18",2017-11-08,"LAL","BOS",27,11,39812,"Wednesday","8:00 pm","ESPN",18624,"NO"
"1146",21700163,"2017-18",2017-11-08,"MIN","GSW",11,17,36394,"Wednesday","10:30 pm","ESPN",19596,"NO"
"1147",21700164,"2017-18",2017-11-09,"LAL","WAS",54,18,30273,"Thursday","7:00 pm","LOCAL",20356,"NO"
"1148",21700165,"2017-18",2017-11-09,"NOP","TOR",12,14,19583,"Thursday","7:30 pm","LOCAL",19800,"NO"
"1149",21700166,"2017-18",2017-11-09,"CLE","HOU",13,12,52972,"Thursday","8:00 pm","TNT",18055,"NO"
"1150",21700168,"2017-18",2017-11-09,"OKC","DEN",18,12,23850,"Thursday","10:30 pm","TNT",19520,"NO"
"1151",21700169,"2017-18",2017-11-10,"ATL","DET",12,13,20074,"Friday","7:00 pm","LOCAL",16687,"NO"
"1152",21700170,"2017-18",2017-11-10,"CHA","BOS",14,12,37337,"Friday","7:30 pm","LOCAL",18624,"NO"
"1153",21700171,"2017-18",2017-11-10,"IND","CHI",9,29,8998,"Friday","8:00 pm","LOCAL",22416,"NO"
"1154",21700172,"2017-18",2017-11-10,"LAC","OKC",12,33,32795,"Friday","9:00 pm","LOCAL",18203,"NO"
"1155",21700173,"2017-18",2017-11-10,"MIL","SAS",31,26,24617,"Friday","9:00 pm","ESPN",18418,"NO"
"1156",21700175,"2017-18",2017-11-10,"MIA","UTA",14,13,7351,"Friday","9:00 pm","LOCAL",18306,"NO"
"1157",21700176,"2017-18",2017-11-10,"BKN","POR",15,14,11633,"Friday","10:00 pm","LOCAL",19393,"NO"
"1158",21700177,"2017-18",2017-11-11,"ATL","WAS",15,13,13924,"Saturday","7:00 pm","LOCAL",17260,"NO"
"1159",21700178,"2017-18",2017-11-11,"LAC","NOP",26,11,24445,"Saturday","7:00 pm","LOCAL",17624,"NO"
"1160",21700179,"2017-18",2017-11-11,"SAC","NYK",13,25,14133,"Saturday","8:00 pm","LOCAL",19812,"NO"
"1161",21700180,"2017-18",2017-11-11,"MEM","HOU",10,11,16051,"Saturday","8:00 pm","LOCAL",18055,"NO"
"1162",21700181,"2017-18",2017-11-11,"CLE","DAL",11,20,31022,"Saturday","8:30 pm","LOCAL",20378,"NO"
"1163",21700182,"2017-18",2017-11-11,"LAL","MIL",20,77,25637,"Saturday","8:30 pm","LOCAL",18717,"NO"
"1164",21700183,"2017-18",2017-11-11,"CHI","SAS",43,56,7517,"Saturday","8:30 pm","LOCAL",18418,"NO"
"1165",21700184,"2017-18",2017-11-11,"PHI","GSW",15,19,41061,"Saturday","8:30 pm","LOCAL",19596,"NO"
"1166",21700185,"2017-18",2017-11-11,"ORL","DEN",17,11,5904,"Saturday","9:00 pm","LOCAL",16688,"NO"
"1167",21700186,"2017-18",2017-11-11,"MIN","PHX",8,23,13776,"Saturday","9:00 pm","LOCAL",16910,"NO"
"1168",21700187,"2017-18",2017-11-11,"BKN","UTA",22,21,9169,"Saturday","9:00 pm","NBATV",17413,"NO"
"1169",21700188,"2017-18",2017-11-12,"TOR","BOS",27,21,41253,"Sunday","3:30 pm","LOCAL",18624,"NO"
"1170",21700190,"2017-18",2017-11-12,"HOU","IND",19,15,19643,"Sunday","6:00 pm","LOCAL",15581,"NO"
"1171",21700191,"2017-18",2017-11-12,"DAL","OKC",44,19,23013,"Sunday","7:00 pm","LOCAL",18203,"NO"
"1172",21700192,"2017-18",2017-11-13,"SAC","WAS",11,12,15234,"Monday","7:00 pm","NBATV",14660,"NO"
"1173",21700193,"2017-18",2017-11-13,"CLE","NYK",11,36,50834,"Monday","7:30 pm","LOCAL",19812,"NO"
"1174",21700194,"2017-18",2017-11-13,"MEM","MIL",8,29,18201,"Monday","8:00 pm","LOCAL",13244,"NO"
"1175",21700195,"2017-18",2017-11-13,"ATL","NOP",9,10,13281,"Monday","8:00 pm","LOCAL",14631,"NO"
"1176",21700198,"2017-18",2017-11-13,"DEN","POR",10,11,8357,"Monday","10:00 pm","LOCAL",18895,"NO"
"1177",21700202,"2017-18",2017-11-14,"TOR","HOU",12,11,24940,"Tuesday","8:00 pm","NBATV",18055,"NO"
"1178",21700203,"2017-18",2017-11-14,"SAS","DAL",24,18,16121,"Tuesday","8:30 pm","LOCAL",19535,"NO"
"1179",21700204,"2017-18",2017-11-15,"SAC","ATL",11,13,7723,"Wednesday","7:30 pm","LOCAL",13860,"NO"
"1180",21700205,"2017-18",2017-11-15,"WAS","MIA",12,15,12376,"Wednesday","7:30 pm","LOCAL",19600,"NO"
"1181",21700206,"2017-18",2017-11-15,"UTA","NYK",11,32,20514,"Wednesday","7:30 pm","LOCAL",18695,"NO"
"1182",21700207,"2017-18",2017-11-15,"CLE","CHA",11,18,29744,"Wednesday","8:00 pm","ESPN",19427,"NO"
"1183",21700210,"2017-18",2017-11-15,"SAS","MIN",40,8,12543,"Wednesday","8:00 pm","LOCAL",18978,"NO"
"1184",21700212,"2017-18",2017-11-15,"CHI","OKC",28,15,11621,"Wednesday","8:00 pm","LOCAL",18203,"NO"
"1185",21700213,"2017-18",2017-11-15,"ORL","POR",9,13,9719,"Wednesday","10:00 pm","LOCAL",19206,"NO"
"1186",21700214,"2017-18",2017-11-15,"PHI","LAL",18,19,39009,"Wednesday","10:30 pm","ESPN",18997,"NO"
"1187",21700215,"2017-18",2017-11-16,"GSW","BOS",24,16,76848,"Thursday","8:00 pm","TNT",18624,"NO"
"1188",21700216,"2017-18",2017-11-16,"HOU","PHX",9,17,22041,"Thursday","10:30 pm","TNT",16875,"NO"
"1189",21700217,"2017-18",2017-11-17,"DET","IND",15,12,15546,"Friday","7:00 pm","LOCAL",17188,"NO"
"1190",21700218,"2017-18",2017-11-17,"MIA","WAS",12,13,16478,"Friday","7:00 pm","LOCAL",17551,"NO"
"1191",21700219,"2017-18",2017-11-17,"UTA","BKN",9,15,6653,"Friday","7:30 pm","LOCAL",14495,"NO"
"1192",21700221,"2017-18",2017-11-17,"NYK","TOR",26,14,11916,"Friday","7:30 pm","LOCAL",19800,"NO"
"1193",21700224,"2017-18",2017-11-17,"MIN","DAL",8,17,10003,"Friday","8:30 pm","LOCAL",19459,"NO"
"1194",21700225,"2017-18",2017-11-17,"POR","SAC",13,12,9234,"Friday","10:00 pm","LOCAL",17583,"NO"
"1195",21700226,"2017-18",2017-11-17,"NOP","DEN",9,10,11777,"Friday","10:30 pm","ESPN",16816,"NO"
"1196",21700227,"2017-18",2017-11-17,"PHX","LAL",49,21,20594,"Friday","10:30 pm","LOCAL",18997,"NO"
"1197",21700228,"2017-18",2017-11-18,"LAC","CHA",44,23,15805,"Saturday","7:00 pm","LOCAL",17640,"NO"
