;Game_ID;Season;Game Date;Away Team;Home Team;Trend Away;Trend Home;Rounded.Viewers
849;21601039;2016-17;2017-03-19;MIN;NOP;18;14;11856
850;21601040;2016-17;2017-03-19;IND;TOR;15;31;7543
851;21601041;2016-17;2017-03-19;POR;MIA;18;54;11244
852;21601043;2016-17;2017-03-19;CLE;LAL;9;25;26959
853;21601045;2016-17;2017-03-20;PHI;ORL;18;44;11759
854;21601047;2016-17;2017-03-20;WAS;BOS;17;12;13865
855;21601049;2016-17;2017-03-20;GSW;OKC;14;37;38497
856;21601050;2016-17;2017-03-20;NYK;LAC;39;31;12405
857;21601051;2016-17;2017-03-21;CHI;TOR;27;31;24853
858;21601052;2016-17;2017-03-21;DET;BKN;19;50;8052
859;21601053;2016-17;2017-03-21;PHX;MIA;65;54;6735
860;21601054;2016-17;2017-03-21;MEM;NOP;17;14;7692
861;21601055;2016-17;2017-03-21;GSW;DAL;14;65;22446
862;21601056;2016-17;2017-03-21;SAS;MIN;14;18;16047
863;21601058;2016-17;2017-03-21;LAC;LAL;31;25;9467
864;21601059;2016-17;2017-03-22;CHA;ORL;57;44;7160
865;21601060;2016-17;2017-03-22;IND;BOS;15;12;13317
866;21601061;2016-17;2017-03-22;DET;CHI;19;27;6898
867;21601062;2016-17;2017-03-22;PHI;OKC;18;37;10737
868;21601063;2016-17;2017-03-22;ATL;WAS;28;17;9296
869;21601064;2016-17;2017-03-22;CLE;DEN;9;38;20252
870;21601065;2016-17;2017-03-22;MIL;SAC;27;30;6407
871;21601066;2016-17;2017-03-22;NYK;UTA;39;16;10341
872;21601067;2016-17;2017-03-23;PHX;BKN;65;50;7114
873;21601068;2016-17;2017-03-23;TOR;MIA;31;54;12977
874;21601069;2016-17;2017-03-23;LAC;DAL;31;65;16066
875;21601070;2016-17;2017-03-23;MEM;SAS;17;14;13274
876;21601071;2016-17;2017-03-23;NYK;POR;39;18;7972
877;21601072;2016-17;2017-03-24;BKN;WAS;50;17;6041
878;21601073;2016-17;2017-03-24;CLE;CHA;9;57;24012
879;21601074;2016-17;2017-03-24;DET;ORL;19;44;3033
880;21601075;2016-17;2017-03-24;DEN;IND;38;15;7227
881;21601076;2016-17;2017-03-24;PHX;BOS;65;12;16590
882;21601077;2016-17;2017-03-24;PHI;CHI;18;27;7666
883;21601078;2016-17;2017-03-24;ATL;MIL;28;27;11969
884;21601079;2016-17;2017-03-24;NOP;HOU;14;14;14684
885;21601080;2016-17;2017-03-24;MIN;LAL;18;25;14580
886;21601081;2016-17;2017-03-24;SAC;GSW;30;14;21119
887;21601082;2016-17;2017-03-25;UTA;LAC;16;31;14202
888;21601083;2016-17;2017-03-25;WAS;CLE;17;9;35369
889;21601084;2016-17;2017-03-25;TOR;DAL;31;65;10428
890;21601085;2016-17;2017-03-25;NYK;SAS;39;14;14074
891;21601086;2016-17;2017-03-25;MIN;POR;18;18;9721
892;21601088;2016-17;2017-03-26;BKN;ATL;45;29;9788
893;21601089;2016-17;2017-03-26;SAC;LAC;36;26;14415
894;21601091;2016-17;2017-03-26;OKC;HOU;42;30;28523
895;21601092;2016-17;2017-03-26;PHI;IND;19;20;5775
896;21601093;2016-17;2017-03-26;MIA;BOS;60;15;18792
897;21601094;2016-17;2017-03-26;MEM;GSW;20;16;25033
898;21601095;2016-17;2017-03-26;NOP;DEN;15;31;6276
899;21601096;2016-17;2017-03-26;POR;LAL;19;22;8899
900;21601097;2016-17;2017-03-27;ORL;TOR;50;17;7078
901;21601098;2016-17;2017-03-27;DET;NYK;19;38;7226
902;21601099;2016-17;2017-03-27;CLE;SAS;11;29;33443
903;21601101;2016-17;2017-03-27;MEM;SAC;20;36;7393
904;21601102;2016-17;2017-03-27;NOP;UTA;15;17;8265
905;21601104;2016-17;2017-03-28;MIN;IND;16;20;11865
906;21601105;2016-17;2017-03-28;PHI;BKN;19;45;7136
907;21601106;2016-17;2017-03-28;PHX;ATL;47;29;4099
908;21601107;2016-17;2017-03-28;MIA;DET;60;19;12359
909;21601108;2016-17;2017-03-28;GSW;HOU;16;30;35802
910;21601109;2016-17;2017-03-28;DEN;POR;31;19;12940
911;21601110;2016-17;2017-03-28;WAS;LAL;23;22;11295
912;21601111;2016-17;2017-03-29;ATL;PHI;29;19;5626
913;21601112;2016-17;2017-03-29;OKC;ORL;42;50;23770
914;21601113;2016-17;2017-03-29;MIL;BOS;30;15;19070
915;21601115;2016-17;2017-03-29;MIA;NYK;60;38;7074
916;21601117;2016-17;2017-03-29;DAL;NOP;51;15;7633
917;21601118;2016-17;2017-03-29;GSW;SAS;16;29;44200
918;21601120;2016-17;2017-03-29;UTA;SAC;17;36;4512
919;21601121;2016-17;2017-03-30;BKN;DET;45;19;10880
920;21601122;2016-17;2017-03-30;CLE;CHI;11;28;28741
921;21601124;2016-17;2017-03-30;LAC;PHX;26;47;10009
922;21601125;2016-17;2017-03-30;HOU;POR;30;19;16127
923;21601126;2016-17;2017-03-31;IND;TOR;20;17;10970
924;21601127;2016-17;2017-03-31;DEN;CHA;31;52;7254
925;21601128;2016-17;2017-03-31;PHI;CLE;19;11;17345
926;21601129;2016-17;2017-03-31;ORL;BOS;50;15;15181
927;21601130;2016-17;2017-03-31;DET;MIL;19;30;10946
928;21601131;2016-17;2017-03-31;DAL;MEM;51;20;3138
929;21601132;2016-17;2017-03-31;SAC;NOP;36;15;4878
930;21601133;2016-17;2017-03-31;NYK;MIA;38;60;10333
931;21601134;2016-17;2017-03-31;WAS;UTA;23;17;9925
932;21601135;2016-17;2017-03-31;SAS;OKC;29;42;29918
933;21601137;2016-17;2017-04-01;LAL;LAC;22;26;13781
934;21601138;2016-17;2017-04-01;ATL;CHI;29;28;16209
935;21601139;2016-17;2017-04-01;ORL;BKN;50;45;7717
936;21601140;2016-17;2017-04-01;SAC;MIN;36;16;9760
937;21601141;2016-17;2017-04-01;PHX;POR;47;19;8759
938;21601142;2016-17;2017-04-02;CHA;OKC;62;53;18937
939;21601145;2016-17;2017-04-02;BOS;NYK;16;38;17959
940;21601146;2016-17;2017-04-02;CHI;NOP;32;12;9681
941;21601147;2016-17;2017-04-02;PHI;TOR;17;26;4922
942;21601149;2016-17;2017-04-02;DEN;MIA;29;53;9861
943;21601151;2016-17;2017-04-02;UTA;SAS;16;17;17454
944;21601152;2016-17;2017-04-02;WAS;GSW;19;14;25415
945;21601153;2016-17;2017-04-02;HOU;PHX;16;66;9775
946;21601154;2016-17;2017-04-04;BKN;PHI;52;17;6193
947;21601155;2016-17;2017-04-04;CHA;WAS;62;19;6874
948;21601156;2016-17;2017-04-04;ORL;CLE;55;12;18511
949;21601159;2016-17;2017-04-04;MIL;OKC;25;53;15652
950;21601160;2016-17;2017-04-04;CHI;NYK;32;38;8756
951;21601161;2016-17;2017-04-04;MEM;SAS;20;17;16097
952;21601162;2016-17;2017-04-04;MIN;GSW;22;14;23792
953;21601163;2016-17;2017-04-04;DAL;SAC;50;27;3964
954;21601164;2016-17;2017-04-04;POR;UTA;17;16;5521
955;21601165;2016-17;2017-04-05;MIA;CHA;53;62;9183
956;21601166;2016-17;2017-04-05;TOR;DET;26;16;10095
957;21601167;2016-17;2017-04-05;OKC;MEM;53;20;18141
958;21601168;2016-17;2017-04-05;DEN;HOU;29;16;9611
959;21601169;2016-17;2017-04-05;CLE;BOS;12;16;32003
960;21601170;2016-17;2017-04-05;LAL;SAS;23;17;14455
961;21601171;2016-17;2017-04-05;GSW;PHX;14;66;24861
962;21601172;2016-17;2017-04-05;DAL;LAC;50;19;7353
963;21601173;2016-17;2017-04-06;CHI;PHI;32;17;8207
964;21601175;2016-17;2017-04-06;MIL;IND;25;36;9587
965;21601176;2016-17;2017-04-06;WAS;NYK;19;38;10660
966;21601177;2016-17;2017-04-06;BOS;ATL;16;39;15080
967;21601178;2016-17;2017-04-06;MIN;POR;22;17;11324
968;21601179;2016-17;2017-04-07;ATL;CLE;39;12;24752
969;21601180;2016-17;2017-04-07;MIA;TOR;53;26;15349
970;21601181;2016-17;2017-04-07;NYK;MEM;38;20;4844
971;21601182;2016-17;2017-04-07;DET;HOU;16;16;10359
972;21601183;2016-17;2017-04-07;SAS;DAL;17;50;9287
973;21601184;2016-17;2017-04-07;NOP;DEN;12;29;4993
974;21601185;2016-17;2017-04-07;MIN;UTA;22;16;8651
975;21601186;2016-17;2017-04-07;OKC;PHX;53;66;18190
976;21601187;2016-17;2017-04-07;SAC;LAL;27;23;10152
977;21601188;2016-17;2017-04-08;CHI;BKN;32;52;17173
978;21601190;2016-17;2017-04-08;IND;ORL;36;55;6374
979;21601191;2016-17;2017-04-08;MIL;PHI;25;17;7023
980;21601193;2016-17;2017-04-08;LAC;SAS;19;17;18142
981;21601194;2016-17;2017-04-08;UTA;POR;16;17;11391
982;21601195;2016-17;2017-04-08;NOP;GSW;12;14;26725
983;21601196;2016-17;2017-04-09;TOR;NYK;41;33;13009
984;21601197;2016-17;2017-04-09;CLE;ATL;16;60;39763
985;21601198;2016-17;2017-04-09;OKC;DEN;42;33;38604
986;21601199;2016-17;2017-04-09;DAL;PHX;87;35;4850
987;21601200;2016-17;2017-04-09;HOU;SAC;19;29;7823
988;21601201;2016-17;2017-04-09;DET;MEM;19;20;3640
989;21601202;2016-17;2017-04-09;MIN;LAL;40;26;13714
990;21601203;2016-17;2017-04-10;IND;PHI;61;16;8401
991;21601204;2016-17;2017-04-10;BKN;BOS;47;16;9874
992;21601205;2016-17;2017-04-10;CLE;MIA;16;89;34893
993;21601206;2016-17;2017-04-10;ORL;CHI;44;42;6537
994;21601208;2016-17;2017-04-10;WAS;DET;19;19;5372
995;21601209;2016-17;2017-04-10;SAS;POR;16;16;17429
996;21601210;2016-17;2017-04-10;HOU;LAC;19;37;11731
997;21601211;2016-17;2017-04-10;UTA;GSW;25;14;25411
998;21601212;2016-17;2017-04-11;CHA;ATL;36;60;6315
999;21601213;2016-17;2017-04-11;OKC;MIN;42;40;16590
1000;21601214;2016-17;2017-04-11;DEN;DAL;33;87;6239
1001;21601216;2016-17;2017-04-11;PHX;SAC;35;29;3827
1002;21601217;2016-17;2017-04-12;DET;ORL;19;44;3723
1003;21601218;2016-17;2017-04-12;TOR;CLE;41;16;16987
1004;21601219;2016-17;2017-04-12;MIL;BOS;41;16;13090
1005;21601220;2016-17;2017-04-12;PHI;NYK;16;33;8064
1006;21601221;2016-17;2017-04-12;WAS;MIA;19;89;9356
1007;21601222;2016-17;2017-04-12;BKN;CHI;47;42;9886
1008;21601223;2016-17;2017-04-12;DAL;MEM;87;20;2955
1009;21601224;2016-17;2017-04-12;MIN;HOU;40;19;6123
1010;21601226;2016-17;2017-04-12;ATL;IND;60;61;8926
1011;21601228;2016-17;2017-04-12;SAC;LAC;29;37;5764
1012;21601229;2016-17;2017-04-12;LAL;GSW;26;14;20049
1013;21601230;2016-17;2017-04-12;NOP;POR;13;16;5069
1014;21700001;2017-18;2017-10-17;BOS;CLE;53;22;87412
1015;21700003;2017-18;2017-10-18;CHA;DET;73;31;13344
1016;21700004;2017-18;2017-10-18;BKN;IND;61;21;15894
1017;21700005;2017-18;2017-10-18;MIA;ORL;37;63;16481
1018;21700006;2017-18;2017-10-18;PHI;WAS;47;21;37819
1019;21700008;2017-18;2017-10-18;NOP;MEM;22;22;14389
1020;21700009;2017-18;2017-10-18;ATL;DAL;32;70;15582
1021;21700010;2017-18;2017-10-18;DEN;UTA;27;18;14353
1022;21700012;2017-18;2017-10-18;POR;PHX;47;87;13509
1023;21700013;2017-18;2017-10-18;HOU;SAC;45;50;26984
1024;21700014;2017-18;2017-10-19;CHI;TOR;26;15;36315
1025;21700015;2017-18;2017-10-19;NYK;OKC;59;54;69428
1026;21700016;2017-18;2017-10-19;LAC;LAL;39;64;59644
1027;21700018;2017-18;2017-10-20;POR;IND;47;21;10858
1028;21700019;2017-18;2017-10-20;BOS;PHI;53;47;44501
1029;21700020;2017-18;2017-10-20;DET;WAS;31;21;21300
1030;21700021;2017-18;2017-10-20;CLE;MIL;22;49;44508
1031;21700022;2017-18;2017-10-20;ORL;BKN;63;61;15211
1032;21700023;2017-18;2017-10-20;UTA;MIN;18;42;25978
1033;21700025;2017-18;2017-10-20;GSW;NOP;16;22;49468
1034;21700026;2017-18;2017-10-20;LAL;PHX;64;87;44171
1035;21700027;2017-18;2017-10-21;PHI;TOR;47;15;34471
1036;21700028;2017-18;2017-10-21;ORL;CLE;63;22;39410
1037;21700029;2017-18;2017-10-21;IND;MIA;21;37;10725
1038;21700030;2017-18;2017-10-21;DET;NYK;31;59;13612
1039;21700031;2017-18;2017-10-21;SAS;CHI;14;26;18261
1040;21700032;2017-18;2017-10-21;DAL;HOU;70;45;14285
1041;21700033;2017-18;2017-10-21;GSW;MEM;16;22;45104
1042;21700034;2017-18;2017-10-21;POR;MIL;47;49;22262
1043;21700035;2017-18;2017-10-21;SAC;DEN;50;27;7125
1044;21700036;2017-18;2017-10-21;OKC;UTA;54;18;31888
1045;21700037;2017-18;2017-10-21;PHX;LAC;87;39;15511
1046;21700039;2017-18;2017-10-22;MIN;OKC;49;61;66775
1047;21700041;2017-18;2017-10-23;PHI;DET;40;28;34687
1048;21700042;2017-18;2017-10-23;ATL;MIA;32;44;15668
1049;21700043;2017-18;2017-10-23;MEM;HOU;44;24;32916
1050;21700044;2017-18;2017-10-23;CHA;MIL;72;56;20379
1051;21700045;2017-18;2017-10-23;GSW;DAL;16;78;37471
1052;21700046;2017-18;2017-10-23;TOR;SAS;32;17;26687
1053;21700047;2017-18;2017-10-23;WAS;DEN;40;33;16257
1054;21700048;2017-18;2017-10-23;SAC;PHX;46;100;16574
1055;21700049;2017-18;2017-10-24;CHI;CLE;29;14;39489
1056;21700050;2017-18;2017-10-24;BKN;ORL;100;100;18089
1057;21700051;2017-18;2017-10-24;NYK;BOS;57;18;26053
1058;21700052;2017-18;2017-10-24;IND;MIN;20;49;19241
1059;21700053;2017-18;2017-10-24;NOP;POR;26;40;20122
1060;21700054;2017-18;2017-10-24;UTA;LAC;19;32;18941
1061;21700055;2017-18;2017-10-25;DEN;CHA;33;72;8911
1062;21700057;2017-18;2017-10-25;HOU;PHI;24;40;34057
1063;21700059;2017-18;2017-10-25;SAS;MIA;17;44;14171
1064;21700060;2017-18;2017-10-25;IND;OKC;20;61;23761
1065;21700061;2017-18;2017-10-25;MEM;DAL;44;78;9456
1066;21700062;2017-18;2017-10-25;UTA;PHX;19;100;9024
1067;21700063;2017-18;2017-10-25;TOR;GSW;32;16;34647
1068;21700064;2017-18;2017-10-25;WAS;LAL;40;76;39914
1069;21700065;2017-18;2017-10-26;ATL;CHI;32;29;16808
1070;21700068;2017-18;2017-10-26;LAC;POR;32;40;28464
1071;21700069;2017-18;2017-10-26;NOP;SAC;26;46;16022
1072;21700070;2017-18;2017-10-27;HOU;CHA;24;72;23936
1073;21700071;2017-18;2017-10-27;SAS;ORL;17;100;20302
1074;21700072;2017-18;2017-10-27;DEN;ATL;33;32;10507
1075;21700073;2017-18;2017-10-27;BKN;NYK;100;57;13735
1076;21700074;2017-18;2017-10-27;OKC;MIN;61;49;43436
1077;21700075;2017-18;2017-10-27;WAS;GSW;40;16;49605
1078;21700076;2017-18;2017-10-27;TOR;LAL;32;76;25157
1079;21700077;2017-18;2017-10-28;CLE;NOP;14;26;44665
1080;21700078;2017-18;2017-10-28;BOS;MIA;18;44;25019
1081;21700079;2017-18;2017-10-28;OKC;CHI;61;29;19645
1082;21700080;2017-18;2017-10-28;HOU;MEM;24;44;16976
1083;21700081;2017-18;2017-10-28;PHI;DAL;40;78;24630
1084;21700082;2017-18;2017-10-28;LAL;UTA;76;19;25707
1085;21700084;2017-18;2017-10-28;DET;LAC;28;32;16469
1086;21700085;2017-18;2017-10-29;MIL;ATL;39;29;23040
1087;21700087;2017-18;2017-10-29;DEN;BKN;31;65;10662
1088;21700088;2017-18;2017-10-29;ORL;CHA;89;77;11729
1089;21700091;2017-18;2017-10-29;DET;GSW;42;13;36033
1090;21700093;2017-18;2017-10-30;MIN;MIA;29;40;25269
1091;21700094;2017-18;2017-10-30;DEN;NYK;31;75;14021
1092;21700095;2017-18;2017-10-30;PHI;HOU;44;19;31460
1093;21700096;2017-18;2017-10-30;CHA;MEM;77;26;6064
1094;21700097;2017-18;2017-10-30;ORL;NOP;89;17;9255
1095;21700098;2017-18;2017-10-30;DAL;UTA;59;19;7253
1096;21700100;2017-18;2017-10-30;GSW;LAC;13;34;35991
1097;21700101;2017-18;2017-10-31;SAC;IND;36;27;14291
1098;21700102;2017-18;2017-10-31;PHX;BKN;60;65;17947
1099;21700103;2017-18;2017-10-31;OKC;MIL;47;39;32973
1100;21700105;2017-18;2017-11-01;MIL;CHA;39;77;15226
1101;21700106;2017-18;2017-11-01;IND;CLE;27;14;32640
1102;21700108;2017-18;2017-11-01;PHX;WAS;60;22;9631
1103;21700110;2017-18;2017-11-01;CHI;MIA;22;40;6958
1104;21700111;2017-18;2017-11-01;HOU;NYK;19;75;15558
1105;21700112;2017-18;2017-11-01;ORL;MEM;89;26;11299
1106;21700115;2017-18;2017-11-01;POR;UTA;44;19;13414
1107;21700117;2017-18;2017-11-02;GSW;SAS;13;17;63202
1108;21700118;2017-18;2017-11-02;LAL;POR;55;44;38906
1109;21700121;2017-18;2017-11-03;IND;PHI;27;44;25848
1110;21700123;2017-18;2017-11-03;HOU;ATL;19;29;8961
1111;21700126;2017-18;2017-11-03;CHA;SAS;77;17;11712
1112;21700127;2017-18;2017-11-03;MIA;DEN;40;31;9744
1113;21700128;2017-18;2017-11-03;TOR;UTA;16;19;8688
1114;21700129;2017-18;2017-11-03;BOS;OKC;23;47;45466
1115;21700130;2017-18;2017-11-03;BKN;LAL;65;55;26075
1116;21700131;2017-18;2017-11-04;MEM;LAC;26;34;18677
1117;21700132;2017-18;2017-11-04;SAC;DET;36;42;17377
1118;21700133;2017-18;2017-11-04;NOP;CHI;17;22;22054
1119;21700134;2017-18;2017-11-04;DAL;MIN;59;29;14194
1120;21700135;2017-18;2017-11-04;GSW;DEN;13;31;32494
1121;21700136;2017-18;2017-11-05;ATL;CLE;39;14;45369
1122;21700137;2017-18;2017-11-05;MIA;LAC;41;23;26935
1123;21700138;2017-18;2017-11-05;BOS;ORL;34;77;28552
1124;21700139;2017-18;2017-11-05;WAS;TOR;19;14;15385
1125;21700140;2017-18;2017-11-05;UTA;HOU;15;21;17033
1126;21700141;2017-18;2017-11-05;PHX;SAS;63;13;10640
1127;21700142;2017-18;2017-11-05;IND;NYK;21;83;13866
1128;21700143;2017-18;2017-11-05;CHA;MIN;74;43;10662
1129;21700144;2017-18;2017-11-05;OKC;POR;47;35;19018
1130;21700145;2017-18;2017-11-05;MEM;LAL;23;52;16479
1131;21700146;2017-18;2017-11-06;BOS;ATL;34;39;35365
1132;21700147;2017-18;2017-11-06;BKN;PHX;46;63;16223
1133;21700148;2017-18;2017-11-06;MIA;GSW;41;11;31003
1134;21700149;2017-18;2017-11-07;MIL;CLE;50;14;48917
1135;21700150;2017-18;2017-11-07;NOP;IND;14;21;14153
1136;21700151;2017-18;2017-11-07;DAL;WAS;48;19;7900
1137;21700152;2017-18;2017-11-07;CHA;NYK;74;83;18905
1138;21700153;2017-18;2017-11-07;CHI;TOR;20;14;8094
1139;21700154;2017-18;2017-11-07;LAC;SAS;23;13;16445
1140;21700155;2017-18;2017-11-07;BKN;DEN;46;39;4703
1141;21700156;2017-18;2017-11-07;PHI;UTA;35;15;19726
1142;21700158;2017-18;2017-11-07;OKC;SAC;47;42;19014
1143;21700159;2017-18;2017-11-08;IND;DET;21;35;13450
1144;21700160;2017-18;2017-11-08;NYK;ORL;83;77;19863
1145;21700161;2017-18;2017-11-08;LAL;BOS;52;34;39812
1146;21700163;2017-18;2017-11-08;MIN;GSW;43;11;36394
1147;21700164;2017-18;2017-11-09;LAL;WAS;52;19;30273
1148;21700165;2017-18;2017-11-09;NOP;TOR;14;14;19583
1149;21700166;2017-18;2017-11-09;CLE;HOU;14;21;52972
1150;21700168;2017-18;2017-11-09;OKC;DEN;47;39;23850
1151;21700169;2017-18;2017-11-10;ATL;DET;39;35;20074
1152;21700170;2017-18;2017-11-10;CHA;BOS;74;34;37337
1153;21700171;2017-18;2017-11-10;IND;CHI;21;20;8998
1154;21700172;2017-18;2017-11-10;LAC;OKC;23;47;32795
1155;21700173;2017-18;2017-11-10;MIL;SAS;50;13;24617
1156;21700175;2017-18;2017-11-10;MIA;UTA;41;15;7351
1157;21700176;2017-18;2017-11-10;BKN;POR;46;35;11633
1158;21700177;2017-18;2017-11-11;ATL;WAS;39;19;13924
1159;21700178;2017-18;2017-11-11;LAC;NOP;23;14;24445
1160;21700179;2017-18;2017-11-11;SAC;NYK;42;83;14133
1161;21700180;2017-18;2017-11-11;MEM;HOU;23;21;16051
1162;21700181;2017-18;2017-11-11;CLE;DAL;14;48;31022
1163;21700182;2017-18;2017-11-11;LAL;MIL;52;50;25637
1164;21700183;2017-18;2017-11-11;CHI;SAS;20;13;7517
1165;21700184;2017-18;2017-11-11;PHI;GSW;35;11;41061
1166;21700185;2017-18;2017-11-11;ORL;DEN;77;39;5904
1167;21700186;2017-18;2017-11-11;MIN;PHX;43;63;13776
1168;21700187;2017-18;2017-11-11;BKN;UTA;46;15;9169
1169;21700188;2017-18;2017-11-12;TOR;BOS;22;45;41253
1170;21700190;2017-18;2017-11-12;HOU;IND;29;17;19643
1171;21700191;2017-18;2017-11-12;DAL;OKC;72;39;23013
1172;21700192;2017-18;2017-11-13;SAC;WAS;36;17;15234
1173;21700193;2017-18;2017-11-13;CLE;NYK;15;100;50834
1174;21700194;2017-18;2017-11-13;MEM;MIL;20;42;18201
1175;21700195;2017-18;2017-11-13;ATL;NOP;28;14;13281
1176;21700198;2017-18;2017-11-13;DEN;POR;30;55;8357
1177;21700202;2017-18;2017-11-14;TOR;HOU;22;29;24940
1178;21700203;2017-18;2017-11-14;SAS;DAL;14;72;16121
1179;21700204;2017-18;2017-11-15;SAC;ATL;36;28;7723
1180;21700205;2017-18;2017-11-15;WAS;MIA;17;33;12376
1181;21700206;2017-18;2017-11-15;UTA;NYK;14;100;20514
1182;21700207;2017-18;2017-11-15;CLE;CHA;15;89;29744
1183;21700210;2017-18;2017-11-15;SAS;MIN;14;32;12543
1184;21700212;2017-18;2017-11-15;CHI;OKC;19;39;11621
1185;21700213;2017-18;2017-11-15;ORL;POR;63;55;9719
1186;21700214;2017-18;2017-11-15;PHI;LAL;55;55;39009
1187;21700215;2017-18;2017-11-16;GSW;BOS;13;45;76848
1188;21700216;2017-18;2017-11-16;HOU;PHX;29;77;22041
1189;21700217;2017-18;2017-11-17;DET;IND;35;17;15546
1190;21700218;2017-18;2017-11-17;MIA;WAS;33;17;16478
1191;21700219;2017-18;2017-11-17;UTA;BKN;14;58;6653
1192;21700221;2017-18;2017-11-17;NYK;TOR;100;22;11916
1193;21700224;2017-18;2017-11-17;MIN;DAL;32;72;10003
1194;21700225;2017-18;2017-11-17;POR;SAC;55;36;9234
1195;21700226;2017-18;2017-11-17;NOP;DEN;14;30;11777
1196;21700227;2017-18;2017-11-17;PHX;LAL;77;55;20594
1197;21700228;2017-18;2017-11-18;LAC;CHA;25;89;15805
1198;21700229;2017-18;2017-11-18;UTA;ORL;14;63;9595
1199;21700231;2017-18;2017-11-18;GSW;PHI;13;55;54197
1200;21700232;2017-18;2017-11-18;HOU;MEM;29;20;17269
1201;21700234;2017-18;2017-11-18;SAC;POR;36;55;8363
1202;21700235;2017-18;2017-11-19;IND;MIA;20;47;12464
1203;21700236;2017-18;2017-11-19;GSW;BKN;17;54;32308
1204;21700237;2017-18;2017-11-19;WAS;TOR;14;17;22746
1205;21700238;2017-18;2017-11-19;DET;MIN;32;31;20919
1206;21700239;2017-18;2017-11-19;CHI;PHX;25;48;10380
1207;21700240;2017-18;2017-11-19;DEN;LAL;37;48;21419
1208;21700241;2017-18;2017-11-20;MIN;CHA;31;82;13326
1209;21700242;2017-18;2017-11-20;CLE;DET;12;32;27857
1210;21700243;2017-18;2017-11-20;IND;ORL;20;55;6683
1211;21700244;2017-18;2017-11-20;UTA;PHI;11;54;17194
1212;21700245;2017-18;2017-11-20;LAC;NYK;22;74;14341
1213;21700246;2017-18;2017-11-20;POR;MEM;54;17;5531
1214;21700247;2017-18;2017-11-20;WAS;MIL;14;33;10649
1215;21700248;2017-18;2017-11-20;OKC;NOP;66;15;25494
1216;21700249;2017-18;2017-11-20;BOS;DAL;42;65;31913
1217;21700250;2017-18;2017-11-20;ATL;SAS;34;10;6697
1218;21700251;2017-18;2017-11-20;DEN;SAC;37;46;6307
1219;21700252;2017-18;2017-11-21;CHI;LAL;25;48;30429
1220;21700253;2017-18;2017-11-22;WAS;CHA;14;82;16110
1221;21700254;2017-18;2017-11-22;BKN;CLE;54;12;31351
1222;21700255;2017-18;2017-11-22;POR;PHI;54;54;19537
1223;21700256;2017-18;2017-11-22;LAC;ATL;22;34;4710
1224;21700259;2017-18;2017-11-22;DEN;HOU;37;18;7250
1225;21700261;2017-18;2017-11-22;ORL;MIN;55;31;5382
1226;21700262;2017-18;2017-11-22;SAS;NOP;10;15;6991
1227;21700263;2017-18;2017-11-22;GSW;OKC;17;66;50627
1228;21700264;2017-18;2017-11-22;MIL;PHX;33;48;12829
1229;21700265;2017-18;2017-11-22;CHI;UTA;25;11;4824
1230;21700267;2017-18;2017-11-24;POR;BKN;54;54;12702
1231;21700268;2017-18;2017-11-24;NYK;ATL;74;34;16922
1232;21700269;2017-18;2017-11-24;ORL;BOS;55;42;24154
1233;21700270;2017-18;2017-11-24;CHA;CLE;82;12;36241
1234;21700271;2017-18;2017-11-24;TOR;IND;17;20;11977
1235;21700272;2017-18;2017-11-24;MIA;MIN;47;31;8133
1236;21700273;2017-18;2017-11-24;DET;OKC;32;66;21152
1237;21700274;2017-18;2017-11-24;MEM;DEN;17;37;6568
1238;21700275;2017-18;2017-11-24;NOP;PHX;15;48;6047
1239;21700276;2017-18;2017-11-24;CHI;GSW;25;17;24464
1240;21700277;2017-18;2017-11-25;SAS;CHA;10;82;14626
1241;21700278;2017-18;2017-11-25;ORL;PHI;55;54;20171
1242;21700279;2017-18;2017-11-25;POR;WAS;54;14;11778
1243;21700280;2017-18;2017-11-25;TOR;ATL;17;34;6492
1244;21700281;2017-18;2017-11-25;BOS;IND;42;20;21985
1245;21700282;2017-18;2017-11-25;NYK;HOU;74;18;17963
1246;21700283;2017-18;2017-11-25;OKC;DAL;66;65;15841
1247;21700284;2017-18;2017-11-25;NOP;GSW;15;17;34714
1248;21700285;2017-18;2017-11-25;MIL;UTA;33;11;10187
1249;21700286;2017-18;2017-11-25;LAC;SAC;22;46;9711
1250;21700287;2017-18;2017-11-26;MIA;CHI;39;21;14348
1251;21700289;2017-18;2017-11-26;BKN;MEM;40;27;12392
1252;21700290;2017-18;2017-11-27;ORL;IND;69;22;8687
1253;21700291;2017-18;2017-11-27;CLE;PHI;13;52;41067
1254;21700292;2017-18;2017-11-27;DET;BOS;38;25;29520
1255;21700293;2017-18;2017-11-27;POR;NYK;52;54;10552
1256;21700294;2017-18;2017-11-27;BKN;HOU;40;20;11386
1257;21700296;2017-18;2017-11-27;SAC;GSW;43;13;27174
1258;21700297;2017-18;2017-11-27;LAL;LAC;43;25;24798
1259;21700298;2017-18;2017-11-28;MIA;CLE;39;13;31545
1260;21700299;2017-18;2017-11-28;PHX;CHI;41;21;9264
1261;21700300;2017-18;2017-11-28;WAS;MIN;15;28;18525
1262;21700301;2017-18;2017-11-28;DEN;UTA;28;17;8901
1263;21700302;2017-18;2017-11-28;MIL;SAC;29;43;10366
1264;21700303;2017-18;2017-11-29;PHX;DET;41;38;6618
1265;21700304;2017-18;2017-11-29;OKC;ORL;37;69;21797
