"","GAME_ID","SEASON","GAME_DATE","AWAY_TEAM","HOME_TEAM","AWAY_TREND","HOME_TREND","VIEWERS","DAY","TIME","BROADCAST","ATTENDANCE","OVERTIME","WIN_ENTER_HOME","WIN_ENTER_AWAY","LEAD_CHANGE_H","LEAD_CHANGE_A","TIES_H","TIES_A","LARGEST_LEAD_H","LARGEST_LEAD_A"
"1041",21700033,"2017-18",2017-10-21,"GSW","MEM",54,17,45104,"Saturday",20:00:00,"NBATV",17794,"NO",1,1,4,4,1,3,19,5
"1042",21700034,"2017-18",2017-10-21,"POR","MIL",28,89,22262,"Saturday",20:30:00,"LOCAL",16211,"NO",1,2,5,5,4,11,9,9
"1043",21700035,"2017-18",2017-10-21,"SAC","DEN",22,11,7125,"Saturday",21:00:00,"LOCAL",19520,"NO",0,1,2,1,0,0,21,3
"1044",21700036,"2017-18",2017-10-21,"OKC","UTA",28,30,31888,"Saturday",21:00:00,"LOCAL",18300,"NO",1,1,2,1,1,0,20,6
"1045",21700037,"2017-18",2017-10-21,"PHX","LAC",81,22,15511,"Saturday",22:30:00,"NBATV",19068,"NO",1,0,2,1,0,3,43,2
"1046",21700039,"2017-18",2017-10-22,"MIN","OKC",14,54,66775,"Sunday",19:00:00,"LOCAL",18203,"NO",1,1,4,5,1,1,3,14
"1047",21700041,"2017-18",2017-10-23,"PHI","DET",17,17,34687,"Monday",19:00:00,"LOCAL",13709,"NO",2,0,0,0,1,0,0,21
"1048",21700042,"2017-18",2017-10-23,"ATL","MIA",17,18,15668,"Monday",19:30:00,"LOCAL",19600,"NO",1,1,1,0,2,3,21,5
"1049",21700043,"2017-18",2017-10-23,"MEM","HOU",17,12,32916,"Monday",20:00:00,"LOCAL",17129,"NO",3,2,1,1,3,4,12,8
"1050",21700044,"2017-18",2017-10-23,"CHA","MIL",15,38,20379,"Monday",20:00:00,"LOCAL",12887,"NO",2,1,7,7,4,7,9,10
"1051",21700045,"2017-18",2017-10-23,"GSW","DAL",20,22,37471,"Monday",20:30:00,"LOCAL",19875,"NO",0,1,0,0,1,0,0,31
"1052",21700046,"2017-18",2017-10-23,"TOR","SAS",16,36,26687,"Monday",20:30:00,"NBATV",18418,"NO",2,2,11,11,7,10,10,6
"1053",21700047,"2017-18",2017-10-23,"WAS","DEN",13,13,16257,"Monday",21:00:00,"LOCAL",14294,"NO",1,2,6,7,1,6,8,8
"1054",21700048,"2017-18",2017-10-23,"SAC","PHX",16,52,16574,"Monday",22:00:00,"LOCAL",14903,"NO",0,1,1,0,1,1,22,2
"1055",21700049,"2017-18",2017-10-24,"CHI","CLE",49,16,39489,"Tuesday",19:00:00,"NBATV",20562,"NO",2,0,2,1,1,0,11,14
"1056",21700050,"2017-18",2017-10-24,"BKN","ORL",22,16,18089,"Tuesday",19:00:00,"LOCAL",16015,"NO",2,2,5,4,4,7,6,12
"1057",21700051,"2017-18",2017-10-24,"NYK","BOS",26,8,26053,"Tuesday",19:30:00,"LOCAL",18624,"NO",1,0,3,2,2,2,25,2
"1058",21700052,"2017-18",2017-10-24,"IND","MIN",10,13,19241,"Tuesday",20:00:00,"LOCAL",14353,"NO",2,1,5,5,5,6,5,25
"1059",21700053,"2017-18",2017-10-24,"NOP","POR",14,17,20122,"Tuesday",22:00:00,"NBATV",19446,"NO",2,1,7,7,4,10,13,5
"1060",21700054,"2017-18",2017-10-24,"UTA","LAC",14,18,18941,"Tuesday",22:30:00,"LOCAL",16607,"NO",2,2,5,4,4,2,21,4
"1061",21700055,"2017-18",2017-10-25,"DEN","CHA",10,17,8911,"Wednesday",19:00:00,"LOCAL",14253,"NO",1,1,1,1,0,1,27,4
"1062",21700057,"2017-18",2017-10-25,"HOU","PHI",12,20,34057,"Wednesday",19:00:00,"LOCAL",20682,"NO",1,3,1,2,2,0,11,5
"1063",21700059,"2017-18",2017-10-25,"SAS","MIA",45,19,14171,"Wednesday",20:00:00,"ESPN",19600,"NO",2,3,2,2,2,4,3,20
"1064",21700060,"2017-18",2017-10-25,"IND","OKC",23,18,23761,"Wednesday",20:00:00,"LOCAL",18203,"NO",1,2,4,3,2,2,20,3
"1065",21700061,"2017-18",2017-10-25,"MEM","DAL",14,21,9456,"Wednesday",20:30:00,"LOCAL",19674,"NO",0,3,1,1,0,1,19,1
"1066",21700062,"2017-18",2017-10-25,"UTA","PHX",25,23,9024,"Wednesday",22:00:00,"LOCAL",16022,"NO",1,2,0,0,0,1,18,0
"1067",21700063,"2017-18",2017-10-25,"TOR","GSW",14,18,34647,"Wednesday",22:30:00,"LOCAL",19596,"NO",2,2,5,4,5,3,14,5
"1068",21700064,"2017-18",2017-10-25,"WAS","LAL",21,28,39914,"Wednesday",22:30:00,"ESPN",18996,"OT",1,3,3,3,5,3,8,10
"1069",21700065,"2017-18",2017-10-26,"ATL","CHI",14,40,16808,"Thursday",20:00:00,"LOCAL",21104,"NO",0,1,8,7,3,1,9,7
"1070",21700068,"2017-18",2017-10-26,"LAC","POR",19,19,28464,"Thursday",22:00:00,"LOCAL",18694,"NO",3,3,8,9,4,3,3,10
"1071",21700069,"2017-18",2017-10-26,"NOP","SAC",13,16,16022,"Thursday",22:30:00,"TNT",17583,"NO",1,1,4,4,4,1,19,8
"1072",21700070,"2017-18",2017-10-27,"HOU","CHA",10,16,23936,"Friday",19:00:00,"LOCAL",17339,"NO",2,4,1,2,0,2,8,16
"1073",21700071,"2017-18",2017-10-27,"SAS","ORL",39,17,20302,"Friday",19:00:00,"LOCAL",17337,"NO",3,4,1,1,1,2,36,2
"1074",21700072,"2017-18",2017-10-27,"DEN","ATL",9,21,10507,"Friday",19:30:00,"LOCAL",16220,"NO",1,1,10,11,11,3,2,8
"1075",21700073,"2017-18",2017-10-27,"BKN","NYK",30,21,13735,"Friday",19:30:00,"LOCAL",19812,"NO",0,3,5,5,2,2,23,10
"1076",21700074,"2017-18",2017-10-27,"OKC","MIN",20,9,43436,"Friday",20:00:00,"NBATV",17620,"NO",2,2,16,15,5,10,6,11
"1077",21700075,"2017-18",2017-10-27,"WAS","GSW",18,18,49605,"Friday",22:30:00,"NBATV",19596,"NO",3,3,5,5,3,3,7,18
"1078",21700076,"2017-18",2017-10-27,"TOR","LAL",15,28,25157,"Friday",22:30:00,"LOCAL",17876,"NO",2,2,8,8,2,2,17,11
"1079",21700077,"2017-18",2017-10-28,"CLE","NOP",14,26,44665,"Saturday",19:00:00,"LOCAL",18539,"NO",2,3,2,2,0,3,23,3
"1080",21700078,"2017-18",2017-10-28,"BOS","MIA",8,16,25019,"Saturday",20:00:00,"LOCAL",19600,"NO",2,3,1,2,2,3,5,11
"1081",21700079,"2017-18",2017-10-28,"OKC","CHI",50,39,19645,"Saturday",20:00:00,"LOCAL",21706,"NO",1,2,0,0,0,0,0,32
"1082",21700080,"2017-18",2017-10-28,"HOU","MEM",14,12,16976,"Saturday",20:00:00,"LOCAL",17033,"NO",4,5,5,4,1,0,19,10
"1083",21700081,"2017-18",2017-10-28,"PHI","DAL",12,16,24630,"Saturday",20:30:00,"LOCAL",19567,"NO",1,1,6,6,5,5,3,13
"1084",21700082,"2017-18",2017-10-28,"LAL","UTA",49,12,25707,"Saturday",21:00:00,"LOCAL",18306,"NO",2,2,0,0,0,1,15,0
"1085",21700084,"2017-18",2017-10-28,"DET","LAC",11,20,16469,"Saturday",22:30:00,"LOCAL",17247,"NO",4,3,2,3,2,2,13,8
"1086",21700085,"2017-18",2017-10-29,"MIL","ATL",40,21,23040,"Sunday",15:30:00,"LOCAL",14014,"NO",1,3,0,0,0,0,0,23
"1087",21700087,"2017-18",2017-10-29,"DEN","BKN",10,21,10662,"Sunday",18:00:00,"LOCAL",14854,"NO",3,2,2,2,3,2,14,26
"1088",21700088,"2017-18",2017-10-29,"ORL","CHA",22,15,11729,"Sunday",18:00:00,"LOCAL",15531,"NO",2,4,3,2,0,4,16,3
"1089",21700091,"2017-18",2017-10-29,"DET","GSW",22,21,36033,"Sunday",20:30:00,"LOCAL",19596,"NO",4,4,1,2,0,2,14,13
"1090",21700093,"2017-18",2017-10-30,"MIN","MIA",9,16,25269,"Monday",19:30:00,"LOCAL",19600,"OT",2,3,4,5,4,4,13,7
"1091",21700094,"2017-18",2017-10-30,"DEN","NYK",13,51,14021,"Monday",19:30:00,"LOCAL",19812,"NO",2,3,1,1,2,2,23,2
"1092",21700095,"2017-18",2017-10-30,"PHI","HOU",13,10,31460,"Monday",20:00:00,"LOCAL",16714,"NO",5,2,0,0,1,0,0,14
"1093",21700096,"2017-18",2017-10-30,"CHA","MEM",15,13,6064,"Monday",20:00:00,"LOCAL",15771,"NO",5,3,5,5,4,8,13,6
"1094",21700097,"2017-18",2017-10-30,"ORL","NOP",15,13,9255,"Monday",20:00:00,"LOCAL",14004,"NO",3,4,4,4,6,2,5,17
"1095",21700098,"2017-18",2017-10-30,"DAL","UTA",15,14,7253,"Monday",21:00:00,"LOCAL",16221,"NO",3,1,1,1,0,1,17,14
"1096",21700100,"2017-18",2017-10-30,"GSW","LAC",38,18,35991,"Monday",22:30:00,"NBATV",19068,"NO",4,4,1,2,3,1,5,29
"1097",21700101,"2017-18",2017-10-31,"SAC","IND",14,14,14291,"Tuesday",19:00:00,"LOCAL",12245,"NO",3,1,0,0,0,0,28,0
"1098",21700102,"2017-18",2017-10-31,"PHX","BKN",17,18,17947,"Tuesday",19:30:00,"LOCAL",12936,"NO",3,2,4,4,2,1,8,18
"1099",21700103,"2017-18",2017-10-31,"OKC","MIL",19,32,32973,"Tuesday",20:00:00,"NBATV",16713,"NO",4,3,0,1,0,2,4,28
"1100",21700105,"2017-18",2017-11-01,"MIL","CHA",57,12,15226,"Wednesday",19:00:00,"LOCAL",15655,"NO",4,4,5,4,4,3,15,10
"1101",21700106,"2017-18",2017-11-01,"IND","CLE",28,12,32640,"Wednesday",19:00:00,"LOCAL",20562,"NO",3,4,4,5,4,4,4,17
"1102",21700108,"2017-18",2017-11-01,"PHX","WAS",27,13,9631,"Wednesday",19:00:00,"LOCAL",14790,"NO",4,3,3,4,1,3,22,8
"1103",21700110,"2017-18",2017-11-01,"CHI","MIA",29,14,6958,"Wednesday",19:30:00,"LOCAL",19600,"NO",2,1,2,1,2,4,15,6
"1104",21700111,"2017-18",2017-11-01,"HOU","NYK",9,26,15558,"Wednesday",20:00:00,"ESPN",18320,"NO",3,5,2,2,0,3,8,29
"1105",21700112,"2017-18",2017-11-01,"ORL","MEM",13,10,11299,"Wednesday",20:00:00,"LOCAL",15434,"NO",5,5,4,4,2,2,11,11
"1106",21700115,"2017-18",2017-11-01,"POR","UTA",13,11,13414,"Wednesday",21:00:00,"LOCAL",16685,"OT",4,4,9,8,9,5,9,8
"1107",21700117,"2017-18",2017-11-02,"GSW","SAS",20,54,63202,"Thursday",20:00:00,"TNT",18418,"NO",4,5,0,1,2,1,19,21
"1108",21700118,"2017-18",2017-11-02,"LAL","POR",24,24,38906,"Thursday",22:30:00,"TNT",19469,"NO",4,3,5,5,3,10,18,6
"1109",21700121,"2017-18",2017-11-03,"IND","PHI",16,20,25848,"Friday",19:00:00,"LOCAL",20668,"NO",4,5,6,5,6,6,11,9
"1110",21700123,"2017-18",2017-11-03,"HOU","ATL",10,13,8961,"Friday",19:30:00,"LOCAL",14087,"NO",1,6,0,1,0,0,2,30
"1111",21700126,"2017-18",2017-11-03,"CHA","SAS",11,100,11712,"Friday",20:30:00,"LOCAL",18418,"NO",4,5,4,3,2,3,13,6
"1112",21700127,"2017-18",2017-11-03,"MIA","DEN",13,9,9744,"Friday",21:00:00,"LOCAL",15317,"NO",4,3,4,3,5,1,9,9
"1113",21700128,"2017-18",2017-11-03,"TOR","UTA",12,14,8688,"Friday",21:00:00,"LOCAL",16258,"NO",5,4,7,7,6,6,3,15
"1114",21700129,"2017-18",2017-11-03,"BOS","OKC",9,20,45466,"Friday",21:30:00,"ESPN",18203,"NO",4,6,1,1,0,4,18,7
"1115",21700130,"2017-18",2017-11-03,"BKN","LAL",18,51,26075,"Friday",22:30:00,"LOCAL",18997,"NO",3,3,1,1,0,3,16,1
"1116",21700131,"2017-18",2017-11-04,"MEM","LAC",15,25,18677,"Saturday",15:30:00,"LOCAL",14777,"NO",5,5,3,3,6,0,1,12
"1117",21700132,"2017-18",2017-11-04,"SAC","DET",13,23,17377,"Saturday",19:00:00,"LOCAL",17683,"NO",6,1,2,2,1,4,15,1
"1118",21700133,"2017-18",2017-11-04,"NOP","CHI",17,49,22054,"Saturday",20:00:00,"LOCAL",21254,"OT",2,4,5,6,6,6,9,8
"1119",21700134,"2017-18",2017-11-04,"DAL","MIN",25,11,14194,"Saturday",20:00:00,"LOCAL",16837,"NO",5,1,1,0,1,1,28,2
"1120",21700135,"2017-18",2017-11-04,"GSW","DEN",20,20,32494,"Saturday",21:00:00,"LOCAL",19711,"NO",5,6,4,4,2,1,6,29
"1121",21700136,"2017-18",2017-11-05,"ATL","CLE",31,22,45369,"Sunday",15:00:00,"LOCAL",20562,"NO",4,1,0,1,0,1,3,16
"1122",21700137,"2017-18",2017-11-05,"MIA","LAC",20,25,26935,"Sunday",15:30:00,"LOCAL",15676,"NO",5,3,2,3,3,2,2,25
"1123",21700138,"2017-18",2017-11-05,"BOS","ORL",11,18,28552,"Sunday",18:00:00,"LOCAL",17731,"NO",6,7,4,4,3,2,4,23
"1124",21700139,"2017-18",2017-11-05,"WAS","TOR",13,16,15385,"Sunday",18:00:00,"LOCAL",19800,"NO",5,4,0,0,0,0,0,19
"1125",21700140,"2017-18",2017-11-05,"UTA","HOU",11,10,17033,"Sunday",19:00:00,"LOCAL",16914,"NO",7,5,1,0,1,0,32,8
"1126",21700141,"2017-18",2017-11-05,"PHX","SAS",15,43,10640,"Sunday",19:00:00,"LOCAL",18038,"NO",5,4,5,5,3,2,27,4
"1127",21700142,"2017-18",2017-11-05,"IND","NYK",12,24,13866,"Sunday",19:30:00,"LOCAL",17889,"NO",4,5,4,4,3,4,7,19
"1128",21700143,"2017-18",2017-11-05,"CHA","MIN",13,17,10662,"Sunday",20:00:00,"LOCAL",14124,"NO",6,5,5,5,3,5,23,6
"1129",21700144,"2017-18",2017-11-05,"OKC","POR",17,13,19018,"Sunday",21:00:00,"LOCAL",19393,"NO",5,4,1,1,1,6,17,3
"1130",21700145,"2017-18",2017-11-05,"MEM","LAL",11,23,16479,"Sunday",21:30:00,"LOCAL",18997,"NO",4,6,5,5,2,7,22,4
"1131",21700146,"2017-18",2017-11-06,"BOS","ATL",15,26,35365,"Monday",19:30:00,"LOCAL",13215,"NO",2,8,12,13,4,2,7,10
"1132",21700147,"2017-18",2017-11-06,"BKN","PHX",16,23,16223,"Monday",21:00:00,"NBATV",15905,"NO",4,3,2,2,1,2,5,15
"1133",21700148,"2017-18",2017-11-06,"MIA","GSW",18,17,31003,"Monday",22:30:00,"LOCAL",19596,"NO",7,4,5,5,2,3,23,6
"1134",21700149,"2017-18",2017-11-07,"MIL","CLE",62,14,48917,"Tuesday",19:00:00,"NBATV",20562,"NO",4,4,3,2,3,1,13,4
"1135",21700150,"2017-18",2017-11-07,"NOP","IND",9,13,14153,"Tuesday",19:00:00,"LOCAL",15014,"NO",5,5,7,7,2,3,14,5
"1136",21700151,"2017-18",2017-11-07,"DAL","WAS",15,10,7900,"Tuesday",19:00:00,"LOCAL",14505,"NO",5,1,0,0,0,0,0,17
"1137",21700152,"2017-18",2017-11-07,"CHA","NYK",13,29,18905,"Tuesday",19:30:00,"LOCAL",18704,"NO",5,5,3,2,4,0,5,15
"1138",21700153,"2017-18",2017-11-07,"CHI","TOR",30,12,8094,"Tuesday",19:30:00,"LOCAL",19800,"NO",5,2,1,1,0,5,23,1
"1139",21700154,"2017-18",2017-11-07,"LAC","SAS",13,26,16445,"Tuesday",20:30:00,"LOCAL",18418,"NO",6,5,6,6,4,7,20,3
"1140",21700155,"2017-18",2017-11-07,"BKN","DEN",25,9,4703,"Tuesday",21:00:00,"LOCAL",14058,"NO",5,4,1,0,3,0,25,3
"1141",21700156,"2017-18",2017-11-07,"PHI","UTA",16,12,19726,"Tuesday",21:00:00,"LOCAL",16063,"NO",5,5,1,2,2,1,2,18
"1142",21700158,"2017-18",2017-11-07,"OKC","SAC",14,11,19014,"Tuesday",22:00:00,"NBATV",17583,"NO",1,4,5,4,3,1,12,17
"1143",21700159,"2017-18",2017-11-08,"IND","DET",19,13,13450,"Wednesday",19:00:00,"LOCAL",14407,"NO",7,5,4,3,2,3,17,11
"1144",21700160,"2017-18",2017-11-08,"NYK","ORL",63,15,19863,"Wednesday",19:00:00,"LOCAL",18803,"NO",6,6,3,2,4,1,16,6
"1145",21700161,"2017-18",2017-11-08,"LAL","BOS",27,11,39812,"Wednesday",20:00:00,"ESPN",18624,"NO",9,5,1,0,1,0,21,2
"1146",21700163,"2017-18",2017-11-08,"MIN","GSW",11,17,36394,"Wednesday",22:30:00,"ESPN",19596,"NO",8,7,4,4,2,4,26,6
"1147",21700164,"2017-18",2017-11-09,"LAL","WAS",54,18,30273,"Thursday",19:00:00,"LOCAL",20356,"NO",5,5,2,2,0,3,21,3
"1148",21700165,"2017-18",2017-11-09,"NOP","TOR",12,14,19583,"Thursday",19:30:00,"LOCAL",19800,"NO",6,6,11,11,3,8,10,4
"1149",21700166,"2017-18",2017-11-09,"CLE","HOU",13,12,52972,"Thursday",20:00:00,"TNT",18055,"NO",8,5,3,3,2,5,18,6
"1150",21700168,"2017-18",2017-11-09,"OKC","DEN",18,12,23850,"Thursday",22:30:00,"TNT",19520,"NO",6,4,6,5,7,3,10,11
"1151",21700169,"2017-18",2017-11-10,"ATL","DET",12,13,20074,"Friday",19:00:00,"LOCAL",16687,"NO",8,2,2,2,3,5,19,2
"1152",21700170,"2017-18",2017-11-10,"CHA","BOS",14,12,37337,"Friday",19:30:00,"LOCAL",18624,"NO",10,5,1,0,0,0,5,18
"1153",21700171,"2017-18",2017-11-10,"IND","CHI",9,29,8998,"Friday",20:00:00,"LOCAL",22416,"NO",2,5,0,0,0,0,0,26
"1154",21700172,"2017-18",2017-11-10,"LAC","OKC",12,33,32795,"Friday",21:00:00,"LOCAL",18203,"NO",4,5,5,4,5,4,20,6
"1155",21700173,"2017-18",2017-11-10,"MIL","SAS",31,26,24617,"Friday",21:00:00,"ESPN",18418,"NO",7,4,3,4,1,4,7,14
"1156",21700175,"2017-18",2017-11-10,"MIA","UTA",14,13,7351,"Friday",21:00:00,"LOCAL",18306,"NO",5,5,4,5,5,5,12,10
"1157",21700176,"2017-18",2017-11-10,"BKN","POR",15,14,11633,"Friday",22:00:00,"LOCAL",19393,"NO",6,4,7,8,4,6,10,10
"1158",21700177,"2017-18",2017-11-11,"ATL","WAS",15,13,13924,"Saturday",19:00:00,"LOCAL",17260,"NO",6,2,5,5,2,1,25,7
"1159",21700178,"2017-18",2017-11-11,"LAC","NOP",26,11,24445,"Saturday",19:00:00,"LOCAL",17624,"NO",6,5,3,3,0,4,11,3
"1160",21700179,"2017-18",2017-11-11,"SAC","NYK",13,25,14133,"Saturday",20:00:00,"LOCAL",19812,"NO",6,3,1,0,2,0,33,11
"1161",21700180,"2017-18",2017-11-11,"MEM","HOU",10,11,16051,"Saturday",20:00:00,"LOCAL",18055,"NO",9,7,0,0,0,0,25,0
"1162",21700181,"2017-18",2017-11-11,"CLE","DAL",11,20,31022,"Saturday",20:30:00,"LOCAL",20378,"NO",2,5,6,7,1,5,10,12
"1163",21700182,"2017-18",2017-11-11,"LAL","MIL",20,77,25637,"Saturday",20:30:00,"LOCAL",18717,"NO",5,5,5,5,3,7,14,5
"1164",21700183,"2017-18",2017-11-11,"CHI","SAS",43,56,7517,"Saturday",20:30:00,"LOCAL",18418,"NO",7,2,0,0,0,0,41,0
"1165",21700184,"2017-18",2017-11-11,"PHI","GSW",15,19,41061,"Saturday",20:30:00,"LOCAL",19596,"NO",9,6,9,9,7,1,26,5
"1166",21700185,"2017-18",2017-11-11,"ORL","DEN",17,11,5904,"Saturday",21:00:00,"LOCAL",16688,"NO",7,8,1,0,0,1,30,3
"1167",21700186,"2017-18",2017-11-11,"MIN","PHX",8,23,13776,"Saturday",21:00:00,"LOCAL",16910,"NO",4,7,6,6,4,4,8,9
"1168",21700187,"2017-18",2017-11-11,"BKN","UTA",22,21,9169,"Saturday",21:00:00,"NBATV",17413,"NO",5,5,2,2,1,1,18,5
"1169",21700188,"2017-18",2017-11-12,"TOR","BOS",27,21,41253,"Sunday",15:30:00,"LOCAL",18624,"NO",11,7,8,7,3,4,8,9
"1170",21700190,"2017-18",2017-11-12,"HOU","IND",19,15,19643,"Sunday",18:00:00,"LOCAL",15581,"NO",6,10,0,0,0,0,0,23
"1171",21700191,"2017-18",2017-11-12,"DAL","OKC",44,19,23013,"Sunday",19:00:00,"LOCAL",18203,"NO",5,2,2,1,2,5,21,4
"1172",21700192,"2017-18",2017-11-13,"SAC","WAS",11,12,15234,"Monday",19:00:00,"NBATV",14660,"NO",7,3,2,1,6,0,22,10
"1173",21700193,"2017-18",2017-11-13,"CLE","NYK",11,36,50834,"Monday",19:30:00,"LOCAL",19812,"NO",7,6,4,5,2,6,23,7
"1174",21700194,"2017-18",2017-11-13,"MEM","MIL",8,29,18201,"Monday",20:00:00,"LOCAL",13244,"NO",6,7,5,5,7,8,9,10
"1175",21700195,"2017-18",2017-11-13,"ATL","NOP",9,10,13281,"Monday",20:00:00,"LOCAL",14631,"NO",7,2,4,4,4,2,5,14
"1176",21700198,"2017-18",2017-11-13,"DEN","POR",10,11,8357,"Monday",22:00:00,"LOCAL",18895,"NO",6,8,1,0,1,0,23,7
"1177",21700202,"2017-18",2017-11-14,"TOR","HOU",12,11,24940,"Tuesday",20:00:00,"NBATV",18055,"NO",11,7,1,2,1,2,8,20
"1178",21700203,"2017-18",2017-11-14,"SAS","DAL",24,18,16121,"Tuesday",20:30:00,"LOCAL",19535,"NO",2,8,6,7,2,4,7,12
"1179",21700204,"2017-18",2017-11-15,"SAC","ATL",11,13,7723,"Wednesday",19:30:00,"LOCAL",13860,"NO",2,3,0,0,0,0,48,0
"1180",21700205,"2017-18",2017-11-15,"WAS","MIA",12,15,12376,"Wednesday",19:30:00,"LOCAL",19600,"NO",6,8,3,3,1,4,7,13
"1181",21700206,"2017-18",2017-11-15,"UTA","NYK",11,32,20514,"Wednesday",19:30:00,"LOCAL",18695,"NO",7,6,3,2,4,5,6,12
"1182",21700207,"2017-18",2017-11-15,"CLE","CHA",11,18,29744,"Wednesday",20:00:00,"ESPN",19427,"NO",5,7,7,8,6,4,8,13
"1183",21700210,"2017-18",2017-11-15,"SAS","MIN",40,8,12543,"Wednesday",20:00:00,"LOCAL",18978,"NO",8,9,4,4,0,1,14,8
"1184",21700212,"2017-18",2017-11-15,"CHI","OKC",28,15,11621,"Wednesday",20:00:00,"LOCAL",18203,"NO",6,2,0,0,0,0,27,0
"1185",21700213,"2017-18",2017-11-15,"ORL","POR",9,13,9719,"Wednesday",22:00:00,"LOCAL",19206,"NO",7,8,3,2,2,0,11,14
"1186",21700214,"2017-18",2017-11-15,"PHI","LAL",18,19,39009,"Wednesday",22:30:00,"ESPN",18997,"NO",6,7,3,3,7,2,2,13
"1187",21700215,"2017-18",2017-11-16,"GSW","BOS",24,16,76848,"Thursday",20:00:00,"TNT",18624,"NO",13,11,5,5,6,5,4,17
"1188",21700216,"2017-18",2017-11-16,"HOU","PHX",9,17,22041,"Thursday",22:30:00,"TNT",16875,"NO",5,11,0,1,0,1,3,33
"1189",21700217,"2017-18",2017-11-17,"DET","IND",15,12,15546,"Friday",19:00:00,"LOCAL",17188,"NO",7,10,3,2,1,3,8,22
"1190",21700218,"2017-18",2017-11-17,"MIA","WAS",12,13,16478,"Friday",19:00:00,"LOCAL",17551,"NO",9,6,0,1,0,1,4,25
"1191",21700219,"2017-18",2017-11-17,"UTA","BKN",9,15,6653,"Friday",19:30:00,"LOCAL",14495,"NO",5,6,3,2,4,0,22,4
"1192",21700221,"2017-18",2017-11-17,"NYK","TOR",26,14,11916,"Friday",19:30:00,"LOCAL",19800,"NO",9,8,2,2,2,1,25,2
"1193",21700224,"2017-18",2017-11-17,"MIN","DAL",8,17,10003,"Friday",20:30:00,"LOCAL",19459,"NO",2,9,2,3,3,0,14,26
"1194",21700225,"2017-18",2017-11-17,"POR","SAC",13,12,9234,"Friday",22:00:00,"LOCAL",17583,"NO",3,8,6,6,5,1,8,5
"1195",21700226,"2017-18",2017-11-17,"NOP","DEN",9,10,11777,"Friday",22:30:00,"ESPN",16816,"NO",8,8,0,0,0,0,34,0
"1196",21700227,"2017-18",2017-11-17,"PHX","LAL",49,21,20594,"Friday",22:30:00,"LOCAL",18997,"NO",6,5,4,5,6,1,4,16
"1197",21700228,"2017-18",2017-11-18,"LAC","CHA",44,23,15805,"Saturday",19:00:00,"LOCAL",17640,"NO",5,5,6,6,2,4,15,2
"1198",21700229,"2017-18",2017-11-18,"UTA","ORL",17,12,9595,"Saturday",19:00:00,"LOCAL",19157,"NO",8,6,0,0,3,0,0,46
"1199",21700231,"2017-18",2017-11-18,"GSW","PHI",18,22,54197,"Saturday",19:30:00,"LOCAL",20848,"NO",8,11,1,2,0,3,24,18
"1200",21700232,"2017-18",2017-11-18,"HOU","MEM",13,10,17269,"Saturday",20:00:00,"LOCAL",17266,"NO",7,12,1,1,1,1,1,24
"1201",21700234,"2017-18",2017-11-18,"SAC","POR",17,22,8363,"Saturday",22:00:00,"LOCAL",19522,"NO",8,4,4,4,1,3,22,5
"1202",21700235,"2017-18",2017-11-19,"IND","MIA",12,18,12464,"Sunday",17:00:00,"LOCAL",19600,"NO",7,8,3,3,1,1,6,30
"1203",21700236,"2017-18",2017-11-19,"GSW","BKN",51,23,32308,"Sunday",18:00:00,"LOCAL",17732,"NO",6,12,2,2,0,2,3,28
"1204",21700237,"2017-18",2017-11-19,"WAS","TOR",16,22,22746,"Sunday",15:30:00,"LOCAL",19800,"NO",10,9,9,8,5,6,10,5
"1205",21700238,"2017-18",2017-11-19,"DET","MIN",12,9,20919,"Sunday",19:00:00,"LOCAL",16069,"NO",10,10,3,4,2,4,11,7
"1206",21700239,"2017-18",2017-11-19,"CHI","PHX",29,16,10380,"Sunday",20:00:00,"LOCAL",16264,"NO",6,3,6,6,5,6,11,9
"1207",21700240,"2017-18",2017-11-19,"DEN","LAL",10,19,21419,"Sunday",21:30:00,"LOCAL",18997,"NO",6,9,5,5,1,4,24,3
"1208",21700241,"2017-18",2017-11-20,"MIN","CHA",14,12,13326,"Monday",19:00:00,"LOCAL",15978,"NO",6,10,10,10,6,8,17,6
"1209",21700242,"2017-18",2017-11-20,"CLE","DET",10,25,27857,"Monday",19:00:00,"LOCAL",20491,"NO",11,9,4,4,2,1,2,39
"1210",21700243,"2017-18",2017-11-20,"IND","ORL",13,10,6683,"Monday",19:00:00,"NBATV",17239,"NO",8,9,6,7,1,5,7,11
"1211",21700244,"2017-18",2017-11-20,"UTA","PHI",10,18,17194,"Monday",19:00:00,"LOCAL",20587,"NO",8,7,2,2,1,1,21,2
"1212",21700245,"2017-18",2017-11-20,"LAC","NYK",13,22,14341,"Monday",19:30:00,"LOCAL",18848,"NO",8,5,6,6,3,4,26,8
"1213",21700246,"2017-18",2017-11-20,"POR","MEM",11,7,5531,"Monday",20:00:00,"LOCAL",15785,"NO",7,9,2,3,3,1,9,13
"1214",21700247,"2017-18",2017-11-20,"WAS","MIL",11,20,10649,"Monday",20:00:00,"LOCAL",16122,"NO",8,9,4,4,3,5,5,17
"1215",21700248,"2017-18",2017-11-20,"OKC","NOP",16,10,25494,"Monday",20:00:00,"LOCAL",16765,"NO",8,7,4,3,3,3,8,19
