"","Game_ID","Season","Game_Date","Away_Team","Home_Team","Rounded.Viewers"
"905",21601104,"2016-17","3/28/2017","MIN","IND",11865
"906",21601105,"2016-17","3/28/2017","PHI","BKN",7136
"907",21601106,"2016-17","3/28/2017","PHX","ATL",4099
"908",21601107,"2016-17","3/28/2017","MIA","DET",12359
"909",21601108,"2016-17","3/28/2017","GSW","HOU",35802
"910",21601109,"2016-17","3/28/2017","DEN","POR",12940
"911",21601110,"2016-17","3/28/2017","WAS","LAL",11295
"912",21601111,"2016-17","3/29/2017","ATL","PHI",5626
"913",21601112,"2016-17","3/29/2017","OKC","ORL",23770
"914",21601113,"2016-17","3/29/2017","MIL","BOS",19070
"915",21601115,"2016-17","3/29/2017","MIA","NYK",7074
"916",21601117,"2016-17","3/29/2017","DAL","NOP",7633
"917",21601118,"2016-17","3/29/2017","GSW","SAS",44200
"918",21601120,"2016-17","3/29/2017","UTA","SAC",4512
"919",21601121,"2016-17","3/30/2017","BKN","DET",10880
"920",21601122,"2016-17","3/30/2017","CLE","CHI",28741
"921",21601124,"2016-17","3/30/2017","LAC","PHX",10009
"922",21601125,"2016-17","3/30/2017","HOU","POR",16127
"923",21601126,"2016-17","3/31/2017","IND","TOR",10970
"924",21601127,"2016-17","3/31/2017","DEN","CHA",7254
"925",21601128,"2016-17","3/31/2017","PHI","CLE",17345
"926",21601129,"2016-17","3/31/2017","ORL","BOS",15181
"927",21601130,"2016-17","3/31/2017","DET","MIL",10946
"928",21601131,"2016-17","3/31/2017","DAL","MEM",3138
"929",21601132,"2016-17","3/31/2017","SAC","NOP",4878
"930",21601133,"2016-17","3/31/2017","NYK","MIA",10333
"931",21601134,"2016-17","3/31/2017","WAS","UTA",9925
"932",21601135,"2016-17","3/31/2017","SAS","OKC",29918
"933",21601137,"2016-17","4/1/2017","LAL","LAC",13781
"934",21601138,"2016-17","4/1/2017","ATL","CHI",16209
"935",21601139,"2016-17","4/1/2017","ORL","BKN",7717
"936",21601140,"2016-17","4/1/2017","SAC","MIN",9760
"937",21601141,"2016-17","4/1/2017","PHX","POR",8759
"938",21601142,"2016-17","4/2/2017","CHA","OKC",18937
"939",21601145,"2016-17","4/2/2017","BOS","NYK",17959
"940",21601146,"2016-17","4/2/2017","CHI","NOP",9681
"941",21601147,"2016-17","4/2/2017","PHI","TOR",4922
"942",21601149,"2016-17","4/2/2017","DEN","MIA",9861
"943",21601151,"2016-17","4/2/2017","UTA","SAS",17454
"944",21601152,"2016-17","4/2/2017","WAS","GSW",25415
"945",21601153,"2016-17","4/2/2017","HOU","PHX",9775
"946",21601154,"2016-17","4/4/2017","BKN","PHI",6193
"947",21601155,"2016-17","4/4/2017","CHA","WAS",6874
"948",21601156,"2016-17","4/4/2017","ORL","CLE",18511
"949",21601159,"2016-17","4/4/2017","MIL","OKC",15652
"950",21601160,"2016-17","4/4/2017","CHI","NYK",8756
"951",21601161,"2016-17","4/4/2017","MEM","SAS",16097
"952",21601162,"2016-17","4/4/2017","MIN","GSW",23792
"953",21601163,"2016-17","4/4/2017","DAL","SAC",3964
"954",21601164,"2016-17","4/4/2017","POR","UTA",5521
"955",21601165,"2016-17","4/5/2017","MIA","CHA",9183
"956",21601166,"2016-17","4/5/2017","TOR","DET",10095
"957",21601167,"2016-17","4/5/2017","OKC","MEM",18141
"958",21601168,"2016-17","4/5/2017","DEN","HOU",9611
"959",21601169,"2016-17","4/5/2017","CLE","BOS",32003
"960",21601170,"2016-17","4/5/2017","LAL","SAS",14455
"961",21601171,"2016-17","4/5/2017","GSW","PHX",24861
"962",21601172,"2016-17","4/5/2017","DAL","LAC",7353
"963",21601173,"2016-17","4/6/2017","CHI","PHI",8207
"964",21601175,"2016-17","4/6/2017","MIL","IND",9587
"965",21601176,"2016-17","4/6/2017","WAS","NYK",10660
"966",21601177,"2016-17","4/6/2017","BOS","ATL",15080
"967",21601178,"2016-17","4/6/2017","MIN","POR",11324
"968",21601179,"2016-17","4/7/2017","ATL","CLE",24752
"969",21601180,"2016-17","4/7/2017","MIA","TOR",15349
"970",21601181,"2016-17","4/7/2017","NYK","MEM",4844
"971",21601182,"2016-17","4/7/2017","DET","HOU",10359
"972",21601183,"2016-17","4/7/2017","SAS","DAL",9287
"973",21601184,"2016-17","4/7/2017","NOP","DEN",4993
"974",21601185,"2016-17","4/7/2017","MIN","UTA",8651
"975",21601186,"2016-17","4/7/2017","OKC","PHX",18190
"976",21601187,"2016-17","4/7/2017","SAC","LAL",10152
"977",21601188,"2016-17","4/8/2017","CHI","BKN",17173
"978",21601190,"2016-17","4/8/2017","IND","ORL",6374
"979",21601191,"2016-17","4/8/2017","MIL","PHI",7023
"980",21601193,"2016-17","4/8/2017","LAC","SAS",18142
"981",21601194,"2016-17","4/8/2017","UTA","POR",11391
"982",21601195,"2016-17","4/8/2017","NOP","GSW",26725
"983",21601196,"2016-17","4/9/2017","TOR","NYK",13009
"984",21601197,"2016-17","4/9/2017","CLE","ATL",39763
"985",21601198,"2016-17","4/9/2017","OKC","DEN",38604
"986",21601199,"2016-17","4/9/2017","DAL","PHX",4850
"987",21601200,"2016-17","4/9/2017","HOU","SAC",7823
"988",21601201,"2016-17","4/9/2017","DET","MEM",3640
"989",21601202,"2016-17","4/9/2017","MIN","LAL",13714
"990",21601203,"2016-17","4/10/2017","IND","PHI",8401
"991",21601204,"2016-17","4/10/2017","BKN","BOS",9874
"992",21601205,"2016-17","4/10/2017","CLE","MIA",34893
"993",21601206,"2016-17","4/10/2017","ORL","CHI",6537
"994",21601208,"2016-17","4/10/2017","WAS","DET",5372
"995",21601209,"2016-17","4/10/2017","SAS","POR",17429
"996",21601210,"2016-17","4/10/2017","HOU","LAC",11731
"997",21601211,"2016-17","4/10/2017","UTA","GSW",25411
"998",21601212,"2016-17","4/11/2017","CHA","ATL",6315
"999",21601213,"2016-17","4/11/2017","OKC","MIN",16590
"1000",21601214,"2016-17","4/11/2017","DEN","DAL",6239
"1001",21601216,"2016-17","4/11/2017","PHX","SAC",3827
"1002",21601217,"2016-17","4/12/2017","DET","ORL",3723
"1003",21601218,"2016-17","4/12/2017","TOR","CLE",16987
"1004",21601219,"2016-17","4/12/2017","MIL","BOS",13090
"1005",21601220,"2016-17","4/12/2017","PHI","NYK",8064
"1006",21601221,"2016-17","4/12/2017","WAS","MIA",9356
"1007",21601222,"2016-17","4/12/2017","BKN","CHI",9886
"1008",21601223,"2016-17","4/12/2017","DAL","MEM",2955
"1009",21601224,"2016-17","4/12/2017","MIN","HOU",6123
"1010",21601226,"2016-17","4/12/2017","ATL","IND",8926
"1011",21601228,"2016-17","4/12/2017","SAC","LAC",5764
"1012",21601229,"2016-17","4/12/2017","LAL","GSW",20049
"1013",21601230,"2016-17","4/12/2017","NOP","POR",5069
"1014",21700001,"2017-18","10/17/2017","BOS","CLE",87412
"1015",21700003,"2017-18","10/18/2017","CHA","DET",13344
"1016",21700004,"2017-18","10/18/2017","BKN","IND",15894
"1017",21700005,"2017-18","10/18/2017","MIA","ORL",16481
"1018",21700006,"2017-18","10/18/2017","PHI","WAS",37819
"1019",21700008,"2017-18","10/18/2017","NOP","MEM",14389
"1020",21700009,"2017-18","10/18/2017","ATL","DAL",15582
"1021",21700010,"2017-18","10/18/2017","DEN","UTA",14353
"1022",21700012,"2017-18","10/18/2017","POR","PHX",13509
"1023",21700013,"2017-18","10/18/2017","HOU","SAC",26984
"1024",21700014,"2017-18","10/19/2017","CHI","TOR",36315
"1025",21700015,"2017-18","10/19/2017","NYK","OKC",69428
"1026",21700016,"2017-18","10/19/2017","LAC","LAL",59644
"1027",21700018,"2017-18","10/20/2017","POR","IND",10858
"1028",21700019,"2017-18","10/20/2017","BOS","PHI",44501
"1029",21700020,"2017-18","10/20/2017","DET","WAS",21300
"1030",21700021,"2017-18","10/20/2017","CLE","MIL",44508
"1031",21700022,"2017-18","10/20/2017","ORL","BKN",15211
"1032",21700023,"2017-18","10/20/2017","UTA","MIN",25978
"1033",21700025,"2017-18","10/20/2017","GSW","NOP",49468
"1034",21700026,"2017-18","10/20/2017","LAL","PHX",44171
"1035",21700027,"2017-18","10/21/2017","PHI","TOR",34471
"1036",21700028,"2017-18","10/21/2017","ORL","CLE",39410
"1037",21700029,"2017-18","10/21/2017","IND","MIA",10725
"1038",21700030,"2017-18","10/21/2017","DET","NYK",13612
"1039",21700031,"2017-18","10/21/2017","SAS","CHI",18261
"1040",21700032,"2017-18","10/21/2017","DAL","HOU",14285
"1041",21700033,"2017-18","10/21/2017","GSW","MEM",45104
"1042",21700034,"2017-18","10/21/2017","POR","MIL",22262
"1043",21700035,"2017-18","10/21/2017","SAC","DEN",7125
"1044",21700036,"2017-18","10/21/2017","OKC","UTA",31888
"1045",21700037,"2017-18","10/21/2017","PHX","LAC",15511
"1046",21700039,"2017-18","10/22/2017","MIN","OKC",66775
"1047",21700041,"2017-18","10/23/2017","PHI","DET",34687
"1048",21700042,"2017-18","10/23/2017","ATL","MIA",15668
"1049",21700043,"2017-18","10/23/2017","MEM","HOU",32916
"1050",21700044,"2017-18","10/23/2017","CHA","MIL",20379
"1051",21700045,"2017-18","10/23/2017","GSW","DAL",37471
"1052",21700046,"2017-18","10/23/2017","TOR","SAS",26687
"1053",21700047,"2017-18","10/23/2017","WAS","DEN",16257
"1054",21700048,"2017-18","10/23/2017","SAC","PHX",16574
"1055",21700049,"2017-18","10/24/2017","CHI","CLE",39489
"1056",21700050,"2017-18","10/24/2017","BKN","ORL",18089
"1057",21700051,"2017-18","10/24/2017","NYK","BOS",26053
"1058",21700052,"2017-18","10/24/2017","IND","MIN",19241
"1059",21700053,"2017-18","10/24/2017","NOP","POR",20122
"1060",21700054,"2017-18","10/24/2017","UTA","LAC",18941
"1061",21700055,"2017-18","10/25/2017","DEN","CHA",8911
"1062",21700057,"2017-18","10/25/2017","HOU","PHI",34057
"1063",21700059,"2017-18","10/25/2017","SAS","MIA",14171
"1064",21700060,"2017-18","10/25/2017","IND","OKC",23761
"1065",21700061,"2017-18","10/25/2017","MEM","DAL",9456
"1066",21700062,"2017-18","10/25/2017","UTA","PHX",9024
"1067",21700063,"2017-18","10/25/2017","TOR","GSW",34647
"1068",21700064,"2017-18","10/25/2017","WAS","LAL",39914
"1069",21700065,"2017-18","10/26/2017","ATL","CHI",16808
"1070",21700068,"2017-18","10/26/2017","LAC","POR",28464
"1071",21700069,"2017-18","10/26/2017","NOP","SAC",16022
"1072",21700070,"2017-18","10/27/2017","HOU","CHA",23936
"1073",21700071,"2017-18","10/27/2017","SAS","ORL",20302
"1074",21700072,"2017-18","10/27/2017","DEN","ATL",10507
"1075",21700073,"2017-18","10/27/2017","BKN","NYK",13735
"1076",21700074,"2017-18","10/27/2017","OKC","MIN",43436
"1077",21700075,"2017-18","10/27/2017","WAS","GSW",49605
"1078",21700076,"2017-18","10/27/2017","TOR","LAL",25157
"1079",21700077,"2017-18","10/28/2017","CLE","NOP",44665
"1080",21700078,"2017-18","10/28/2017","BOS","MIA",25019
"1081",21700079,"2017-18","10/28/2017","OKC","CHI",19645
"1082",21700080,"2017-18","10/28/2017","HOU","MEM",16976
"1083",21700081,"2017-18","10/28/2017","PHI","DAL",24630
"1084",21700082,"2017-18","10/28/2017","LAL","UTA",25707
"1085",21700084,"2017-18","10/28/2017","DET","LAC",16469
"1086",21700085,"2017-18","10/29/2017","MIL","ATL",23040
"1087",21700087,"2017-18","10/29/2017","DEN","BKN",10662
"1088",21700088,"2017-18","10/29/2017","ORL","CHA",11729
"1089",21700091,"2017-18","10/29/2017","DET","GSW",36033
"1090",21700093,"2017-18","10/30/2017","MIN","MIA",25269
"1091",21700094,"2017-18","10/30/2017","DEN","NYK",14021
"1092",21700095,"2017-18","10/30/2017","PHI","HOU",31460
"1093",21700096,"2017-18","10/30/2017","CHA","MEM",6064
"1094",21700097,"2017-18","10/30/2017","ORL","NOP",9255
"1095",21700098,"2017-18","10/30/2017","DAL","UTA",7253
"1096",21700100,"2017-18","10/30/2017","GSW","LAC",35991
"1097",21700101,"2017-18","10/31/2017","SAC","IND",14291
"1098",21700102,"2017-18","10/31/2017","PHX","BKN",17947
"1099",21700103,"2017-18","10/31/2017","OKC","MIL",32973
"1100",21700105,"2017-18","11/1/2017","MIL","CHA",15226
"1101",21700106,"2017-18","11/1/2017","IND","CLE",32640
"1102",21700108,"2017-18","11/1/2017","PHX","WAS",9631
"1103",21700110,"2017-18","11/1/2017","CHI","MIA",6958
"1104",21700111,"2017-18","11/1/2017","HOU","NYK",15558
"1105",21700112,"2017-18","11/1/2017","ORL","MEM",11299
"1106",21700115,"2017-18","11/1/2017","POR","UTA",13414
"1107",21700117,"2017-18","11/2/2017","GSW","SAS",63202
"1108",21700118,"2017-18","11/2/2017","LAL","POR",38906
"1109",21700121,"2017-18","11/3/2017","IND","PHI",25848
"1110",21700123,"2017-18","11/3/2017","HOU","ATL",8961
"1111",21700126,"2017-18","11/3/2017","CHA","SAS",11712
"1112",21700127,"2017-18","11/3/2017","MIA","DEN",9744
"1113",21700128,"2017-18","11/3/2017","TOR","UTA",8688
"1114",21700129,"2017-18","11/3/2017","BOS","OKC",45466
"1115",21700130,"2017-18","11/3/2017","BKN","LAL",26075
"1116",21700131,"2017-18","11/4/2017","MEM","LAC",18677
"1117",21700132,"2017-18","11/4/2017","SAC","DET",17377
"1118",21700133,"2017-18","11/4/2017","NOP","CHI",22054
"1119",21700134,"2017-18","11/4/2017","DAL","MIN",14194
"1120",21700135,"2017-18","11/4/2017","GSW","DEN",32494
"1121",21700136,"2017-18","11/5/2017","ATL","CLE",45369
"1122",21700137,"2017-18","11/5/2017","MIA","LAC",26935
"1123",21700138,"2017-18","11/5/2017","BOS","ORL",28552
"1124",21700139,"2017-18","11/5/2017","WAS","TOR",15385
"1125",21700140,"2017-18","11/5/2017","UTA","HOU",17033
"1126",21700141,"2017-18","11/5/2017","PHX","SAS",10640
"1127",21700142,"2017-18","11/5/2017","IND","NYK",13866
"1128",21700143,"2017-18","11/5/2017","CHA","MIN",10662
"1129",21700144,"2017-18","11/5/2017","OKC","POR",19018
"1130",21700145,"2017-18","11/5/2017","MEM","LAL",16479
"1131",21700146,"2017-18","11/6/2017","BOS","ATL",35365
"1132",21700147,"2017-18","11/6/2017","BKN","PHX",16223
"1133",21700148,"2017-18","11/6/2017","MIA","GSW",31003
"1134",21700149,"2017-18","11/7/2017","MIL","CLE",48917
"1135",21700150,"2017-18","11/7/2017","NOP","IND",14153
"1136",21700151,"2017-18","11/7/2017","DAL","WAS",7900
"1137",21700152,"2017-18","11/7/2017","CHA","NYK",18905
"1138",21700153,"2017-18","11/7/2017","CHI","TOR",8094
"1139",21700154,"2017-18","11/7/2017","LAC","SAS",16445
"1140",21700155,"2017-18","11/7/2017","BKN","DEN",4703
"1141",21700156,"2017-18","11/7/2017","PHI","UTA",19726
"1142",21700158,"2017-18","11/7/2017","OKC","SAC",19014
"1143",21700159,"2017-18","11/8/2017","IND","DET",13450
"1144",21700160,"2017-18","11/8/2017","NYK","ORL",19863
"1145",21700161,"2017-18","11/8/2017","LAL","BOS",39812
"1146",21700163,"2017-18","11/8/2017","MIN","GSW",36394
"1147",21700164,"2017-18","11/9/2017","LAL","WAS",30273
"1148",21700165,"2017-18","11/9/2017","NOP","TOR",19583
"1149",21700166,"2017-18","11/9/2017","CLE","HOU",52972
"1150",21700168,"2017-18","11/9/2017","OKC","DEN",23850
"1151",21700169,"2017-18","11/10/2017","ATL","DET",20074
"1152",21700170,"2017-18","11/10/2017","CHA","BOS",37337
"1153",21700171,"2017-18","11/10/2017","IND","CHI",8998
"1154",21700172,"2017-18","11/10/2017","LAC","OKC",32795
"1155",21700173,"2017-18","11/10/2017","MIL","SAS",24617
"1156",21700175,"2017-18","11/10/2017","MIA","UTA",7351
"1157",21700176,"2017-18","11/10/2017","BKN","POR",11633
"1158",21700177,"2017-18","11/11/2017","ATL","WAS",13924
"1159",21700178,"2017-18","11/11/2017","LAC","NOP",24445
"1160",21700179,"2017-18","11/11/2017","SAC","NYK",14133
"1161",21700180,"2017-18","11/11/2017","MEM","HOU",16051
"1162",21700181,"2017-18","11/11/2017","CLE","DAL",31022
"1163",21700182,"2017-18","11/11/2017","LAL","MIL",25637
"1164",21700183,"2017-18","11/11/2017","CHI","SAS",7517
"1165",21700184,"2017-18","11/11/2017","PHI","GSW",41061
"1166",21700185,"2017-18","11/11/2017","ORL","DEN",5904
"1167",21700186,"2017-18","11/11/2017","MIN","PHX",13776
"1168",21700187,"2017-18","11/11/2017","BKN","UTA",9169
"1169",21700188,"2017-18","11/12/2017","TOR","BOS",41253
"1170",21700190,"2017-18","11/12/2017","HOU","IND",19643
"1171",21700191,"2017-18","11/12/2017","DAL","OKC",23013
"1172",21700192,"2017-18","11/13/2017","SAC","WAS",15234
"1173",21700193,"2017-18","11/13/2017","CLE","NYK",50834
"1174",21700194,"2017-18","11/13/2017","MEM","MIL",18201
"1175",21700195,"2017-18","11/13/2017","ATL","NOP",13281
"1176",21700198,"2017-18","11/13/2017","DEN","POR",8357
"1177",21700202,"2017-18","11/14/2017","TOR","HOU",24940
"1178",21700203,"2017-18","11/14/2017","SAS","DAL",16121
"1179",21700204,"2017-18","11/15/2017","SAC","ATL",7723
"1180",21700205,"2017-18","11/15/2017","WAS","MIA",12376
"1181",21700206,"2017-18","11/15/2017","UTA","NYK",20514
"1182",21700207,"2017-18","11/15/2017","CLE","CHA",29744
"1183",21700210,"2017-18","11/15/2017","SAS","MIN",12543
"1184",21700212,"2017-18","11/15/2017","CHI","OKC",11621
"1185",21700213,"2017-18","11/15/2017","ORL","POR",9719
"1186",21700214,"2017-18","11/15/2017","PHI","LAL",39009
"1187",21700215,"2017-18","11/16/2017","GSW","BOS",76848
"1188",21700216,"2017-18","11/16/2017","HOU","PHX",22041
"1189",21700217,"2017-18","11/17/2017","DET","IND",15546
"1190",21700218,"2017-18","11/17/2017","MIA","WAS",16478
"1191",21700219,"2017-18","11/17/2017","UTA","BKN",6653
"1192",21700221,"2017-18","11/17/2017","NYK","TOR",11916
"1193",21700224,"2017-18","11/17/2017","MIN","DAL",10003
"1194",21700225,"2017-18","11/17/2017","POR","SAC",9234
"1195",21700226,"2017-18","11/17/2017","NOP","DEN",11777
"1196",21700227,"2017-18","11/17/2017","PHX","LAL",20594
"1197",21700228,"2017-18","11/18/2017","LAC","CHA",15805
"1198",21700229,"2017-18","11/18/2017","UTA","ORL",9595
"1199",21700231,"2017-18","11/18/2017","GSW","PHI",54197
"1200",21700232,"2017-18","11/18/2017","HOU","MEM",17269
"1201",21700234,"2017-18","11/18/2017","SAC","POR",8363
"1202",21700235,"2017-18","11/19/2017","IND","MIA",12464
"1203",21700236,"2017-18","11/19/2017","GSW","BKN",32308
"1204",21700237,"2017-18","11/19/2017","WAS","TOR",22746
"1205",21700238,"2017-18","11/19/2017","DET","MIN",20919
"1206",21700239,"2017-18","11/19/2017","CHI","PHX",10380
"1207",21700240,"2017-18","11/19/2017","DEN","LAL",21419
"1208",21700241,"2017-18","11/20/2017","MIN","CHA",13326
"1209",21700242,"2017-18","11/20/2017","CLE","DET",27857
"1210",21700243,"2017-18","11/20/2017","IND","ORL",6683
"1211",21700244,"2017-18","11/20/2017","UTA","PHI",17194
"1212",21700245,"2017-18","11/20/2017","LAC","NYK",14341
"1213",21700246,"2017-18","11/20/2017","POR","MEM",5531
"1214",21700247,"2017-18","11/20/2017","WAS","MIL",10649
"1215",21700248,"2017-18","11/20/2017","OKC","NOP",25494
"1216",21700249,"2017-18","11/20/2017","BOS","DAL",31913
"1217",21700250,"2017-18","11/20/2017","ATL","SAS",6697
"1218",21700251,"2017-18","11/20/2017","DEN","SAC",6307
"1219",21700252,"2017-18","11/21/2017","CHI","LAL",30429
"1220",21700253,"2017-18","11/22/2017","WAS","CHA",16110
"1221",21700254,"2017-18","11/22/2017","BKN","CLE",31351
"1222",21700255,"2017-18","11/22/2017","POR","PHI",19537
"1223",21700256,"2017-18","11/22/2017","LAC","ATL",4710
"1224",21700259,"2017-18","11/22/2017","DEN","HOU",7250
"1225",21700261,"2017-18","11/22/2017","ORL","MIN",5382
"1226",21700262,"2017-18","11/22/2017","SAS","NOP",6991
"1227",21700263,"2017-18","11/22/2017","GSW","OKC",50627
"1228",21700264,"2017-18","11/22/2017","MIL","PHX",12829
"1229",21700265,"2017-18","11/22/2017","CHI","UTA",4824
"1230",21700267,"2017-18","11/24/2017","POR","BKN",12702
"1231",21700268,"2017-18","11/24/2017","NYK","ATL",16922
"1232",21700269,"2017-18","11/24/2017","ORL","BOS",24154
"1233",21700270,"2017-18","11/24/2017","CHA","CLE",36241
"1234",21700271,"2017-18","11/24/2017","TOR","IND",11977
"1235",21700272,"2017-18","11/24/2017","MIA","MIN",8133
"1236",21700273,"2017-18","11/24/2017","DET","OKC",21152
"1237",21700274,"2017-18","11/24/2017","MEM","DEN",6568
"1238",21700275,"2017-18","11/24/2017","NOP","PHX",6047
"1239",21700276,"2017-18","11/24/2017","CHI","GSW",24464
"1240",21700277,"2017-18","11/25/2017","SAS","CHA",14626
"1241",21700278,"2017-18","11/25/2017","ORL","PHI",20171
"1242",21700279,"2017-18","11/25/2017","POR","WAS",11778
"1243",21700280,"2017-18","11/25/2017","TOR","ATL",6492
"1244",21700281,"2017-18","11/25/2017","BOS","IND",21985
"1245",21700282,"2017-18","11/25/2017","NYK","HOU",17963
"1246",21700283,"2017-18","11/25/2017","OKC","DAL",15841
"1247",21700284,"2017-18","11/25/2017","NOP","GSW",34714
"1248",21700285,"2017-18","11/25/2017","MIL","UTA",10187
"1249",21700286,"2017-18","11/25/2017","LAC","SAC",9711
"1250",21700287,"2017-18","11/26/2017","MIA","CHI",14348
"1251",21700289,"2017-18","11/26/2017","BKN","MEM",12392
"1252",21700290,"2017-18","11/27/2017","ORL","IND",8687
"1253",21700291,"2017-18","11/27/2017","CLE","PHI",41067
"1254",21700292,"2017-18","11/27/2017","DET","BOS",29520
"1255",21700293,"2017-18","11/27/2017","POR","NYK",10552
"1256",21700294,"2017-18","11/27/2017","BKN","HOU",11386
"1257",21700296,"2017-18","11/27/2017","SAC","GSW",27174
"1258",21700297,"2017-18","11/27/2017","LAL","LAC",24798
"1259",21700298,"2017-18","11/28/2017","MIA","CLE",31545
"1260",21700299,"2017-18","11/28/2017","PHX","CHI",9264
"1261",21700300,"2017-18","11/28/2017","WAS","MIN",18525
"1262",21700301,"2017-18","11/28/2017","DEN","UTA",8901
"1263",21700302,"2017-18","11/28/2017","MIL","SAC",10366
"1264",21700303,"2017-18","11/29/2017","PHX","DET",6618
"1265",21700304,"2017-18","11/29/2017","OKC","ORL",21797
"1266",21700305,"2017-18","11/29/2017","WAS","PHI",23808
"1267",21700306,"2017-18","11/29/2017","MIA","NYK",9692
"1268",21700307,"2017-18","11/29/2017","CHA","TOR",6113
"1269",21700308,"2017-18","11/29/2017","IND","HOU",12330
"1270",21700309,"2017-18","11/29/2017","MIN","NOP",9308
"1271",21700310,"2017-18","11/29/2017","BKN","DAL",7684
"1272",21700311,"2017-18","11/29/2017","MEM","SAS",10860
"1273",21700312,"2017-18","11/29/2017","GSW","LAL",44210
"1274",21700314,"2017-18","11/30/2017","PHI","BOS",35019
"1275",21700316,"2017-18","11/30/2017","MIL","POR",13037
"1276",21700317,"2017-18","11/30/2017","UTA","LAC",9993
"1277",21700318,"2017-18","12/1/2017","GSW","ORL",33898
"1278",21700319,"2017-18","12/1/2017","IND","TOR",12217
"1279",21700322,"2017-18","12/1/2017","SAC","CHI",6644
"1280",21700323,"2017-18","12/1/2017","SAS","MEM",9731
"1281",21700324,"2017-18","12/1/2017","MIN","OKC",29209
"1282",21700325,"2017-18","12/1/2017","NOP","UTA",15092
"1283",21700326,"2017-18","12/2/2017","PHX","BOS",18962
"1284",21700331,"2017-18","12/2/2017","SAC","MIL",12782
"1285",21700332,"2017-18","12/2/2017","LAL","DEN",22263
"1286",21700333,"2017-18","12/2/2017","NOP","POR",10373
"1287",21700335,"2017-18","12/3/2017","GSW","MIA",27090
"1288",21700336,"2017-18","12/3/2017","LAC","MIN",12297
"1289",21700337,"2017-18","12/3/2017","SAS","OKC",30260
"1290",21700338,"2017-18","12/3/2017","HOU","LAL",23808
"1291",21700339,"2017-18","12/4/2017","ORL","CHA",9005
"1292",21700340,"2017-18","12/4/2017","NYK","IND",7429
"1293",21700341,"2017-18","12/4/2017","PHX","PHI",17670
"1294",21700342,"2017-18","12/4/2017","BKN","ATL",3085
"1295",21700344,"2017-18","12/4/2017","CLE","CHI",18323
"1296",21700346,"2017-18","12/4/2017","GSW","NOP",31318
"1297",21700347,"2017-18","12/4/2017","DEN","DAL",3664
"1298",21700348,"2017-18","12/4/2017","DET","SAS",13584
"1299",21700349,"2017-18","12/4/2017","WAS","UTA",6413
"1300",21700350,"2017-18","12/5/2017","PHX","TOR",14754
"1301",21700351,"2017-18","12/5/2017","UTA","OKC",28928
"1302",21700352,"2017-18","12/5/2017","WAS","POR",11609
"1303",21700353,"2017-18","12/6/2017","SAC","CLE",32134
"1304",21700355,"2017-18","12/6/2017","ATL","ORL",9726
"1305",21700356,"2017-18","12/6/2017","DAL","BOS",20782
"1306",21700357,"2017-18","12/6/2017","MEM","NYK",7992
"1307",21700358,"2017-18","12/6/2017","GSW","CHA",18577
"1308",21700359,"2017-18","12/6/2017","DET","MIL",13444
"1309",21700360,"2017-18","12/6/2017","DEN","NOP",5115
"1310",21700361,"2017-18","12/6/2017","MIA","SAS",10894
"1311",21700362,"2017-18","12/6/2017","MIN","LAC",11886
"1312",21700363,"2017-18","12/7/2017","LAL","PHI",40089
"1313",21700364,"2017-18","12/7/2017","WAS","PHX",9230
"1314",21700365,"2017-18","12/7/2017","OKC","BKN",20225
"1315",21700366,"2017-18","12/7/2017","HOU","UTA",14980
"1316",21700367,"2017-18","12/8/2017","CHI","CHA",14264
"1317",21700368,"2017-18","12/8/2017","GSW","DET",32129
"1318",21700369,"2017-18","12/8/2017","CLE","IND",37701
"1319",21700375,"2017-18","12/9/2017","WAS","LAC",17561
"1320",21700376,"2017-18","12/9/2017","MIA","BKN",14493
"1321",21700377,"2017-18","12/9/2017","LAL","CHA",24197
"1322",21700378,"2017-18","12/9/2017","ORL","ATL",7313
"1323",21700379,"2017-18","12/9/2017","PHI","CLE",46007
"1324",21700380,"2017-18","12/9/2017","NYK","CHI",10876
"1325",21700381,"2017-18","12/9/2017","UTA","MIL",9309
"1326",21700382,"2017-18","12/9/2017","OKC","MEM",22774
"1327",21700383,"2017-18","12/9/2017","SAS","PHX",11654
"1328",21700386,"2017-18","12/10/2017","BOS","DET",27462
"1329",21700387,"2017-18","12/10/2017","DEN","IND",14745
"1330",21700389,"2017-18","12/10/2017","PHI","NOP",22547
"1331",21700390,"2017-18","12/10/2017","ATL","NYK",13145
"1332",21700391,"2017-18","12/11/2017","BOS","CHI",19858
"1333",21700392,"2017-18","12/11/2017","NOP","HOU",25560
"1334",21700393,"2017-18","12/11/2017","MIA","MEM",5456
"1335",21700395,"2017-18","12/11/2017","POR","GSW",25391
"1336",21700396,"2017-18","12/11/2017","TOR","LAC",12867
"1337",21700398,"2017-18","12/12/2017","DEN","DET",5654
"1338",21700399,"2017-18","12/12/2017","LAL","NYK",30999
"1339",21700400,"2017-18","12/12/2017","WAS","BKN",12977
"1340",21700401,"2017-18","12/12/2017","PHI","MIN",23999
"1341",21700402,"2017-18","12/12/2017","SAS","DAL",21804
"1342",21700403,"2017-18","12/12/2017","PHX","SAC",4387
"1343",21700404,"2017-18","12/13/2017","OKC","IND",31410
"1344",21700405,"2017-18","12/13/2017","LAC","ORL",6085
"1345",21700406,"2017-18","12/13/2017","MEM","WAS",4116
"1346",21700407,"2017-18","12/13/2017","DEN","BOS",18222
